"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
2019,196.757378,169.640431,26.653499,2.286414,4.749949,-6.572916
2020,193.261231,167.109609,25.465756,2.299058,4.959723,-6.572916
2021,199.245586,169.598974,28.581686,2.389234,5.248607,-6.572916
2022,195.184733,164.120632,29.614991,2.451000,5.571025,-6.572916
