"Year","Cars","Light-duty trucks","Heavy-duty trucks/buses"
2019,26.291394,2.168972,0.684938
2020,26.512434,2.224037,0.703183
2021,26.718123,2.291744,0.723709
2022,26.917672,2.361555,0.714681
