"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
2005,-7.833580,0.569797,0.016010,0.206155,0.191740,-8.817283
2006,-7.603899,0.551955,0.019051,0.195310,0.197390,-8.567605
2007,-7.371426,0.566777,0.022635,0.200974,0.203440,-8.365252
2008,-7.258295,0.573733,0.025263,0.257025,0.206916,-8.321231
2009,-6.955352,0.583837,0.026898,0.297552,0.212882,-8.076520
2010,-6.765085,0.601943,0.030663,0.315280,0.218033,-7.931004
2011,-6.715006,0.633986,0.034951,0.371163,0.235612,-7.990717
2012,-5.861618,0.668439,0.034388,0.368170,0.248091,-7.180706
2013,-5.501050,0.662551,0.043031,0.351273,0.259250,-6.817154
2014,-5.258710,0.687559,0.040424,0.360230,0.269507,-6.616430
2015,-4.678686,0.829196,0.037739,0.414351,0.275105,-6.235076
2016,-3.708491,0.796489,0.039146,0.355168,0.312455,-5.211749
2017,-3.233928,0.993137,0.039285,0.441524,0.322286,-5.030159
2018,-2.883903,1.018181,0.069074,0.446262,0.331551,-4.748972
2019,-2.473062,1.106984,0.059970,0.485678,0.340358,-4.466053
2020,-2.181039,1.147628,0.053134,0.449723,0.348786,-4.180310
2021,-1.573549,1.237650,0.048646,0.647922,0.357090,-3.864858
2022,-1.288502,1.265980,0.053976,0.541557,0.366362,-3.516377
2023,-0.755629,1.218948,0.048976,0.737360,0.373042,-3.133955
