"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
2005,-8.671706,0.202728,0.001130,0.000091,0.004018,-8.879674
2006,-8.448855,0.184585,0.000585,0.000626,0.004119,-8.638770
2007,-8.243145,0.190824,0.001102,0.000272,0.004234,-8.439577
2008,-8.186139,0.188072,0.001105,0.001410,0.004299,-8.381025
2009,-7.944241,0.192465,0.000490,0.000203,0.004413,-8.141813
2010,-7.780736,0.202015,0.002324,0.001166,0.004521,-7.990761
2011,-7.819494,0.217164,0.004950,0.000925,0.004742,-8.047276
2012,-6.991906,0.235317,0.002956,0.005098,0.004906,-7.240182
2013,-6.653742,0.214940,0.010363,0.001956,0.005066,-6.886066
2014,-6.423597,0.234497,0.006686,0.001443,0.005231,-6.671454
2015,-5.936223,0.371090,0.003070,0.003054,0.005312,-6.318749
2016,-4.984369,0.275735,0.003667,0.009613,0.006063,-5.279447
2017,-4.601140,0.462021,0.003096,0.009816,0.006232,-5.082304
2018,-4.293466,0.481440,0.004496,0.013740,0.006406,-4.799547
2019,-3.934188,0.557723,0.003084,0.014317,0.006577,-4.515889
2020,-3.625331,0.588780,0.002153,0.006548,0.006750,-4.229563
2021,-3.227924,0.668327,0.001331,0.008263,0.006974,-3.912820
2022,-2.851005,0.683490,0.008664,0.010602,0.007092,-3.560852
2023,-2.552259,0.598856,0.004929,0.013975,0.007248,-3.177267
