"YYYYMM","Natural gas","Oil","Others"
201404,1.446689,1.669896,
201405,1.690491,2.329956,
201406,1.928512,2.493972,
201407,2.204659,2.917260,
201408,0.931392,1.385172,
201409,2.123509,3.253248,
201410,4.378163,6.451992,
201411,5.383536,8.484768,
201412,6.102421,9.918072,
201501,4.873689,8.129088,
201502,2.913665,5.436144,
201503,0.445940,0.827280,
201504,4.996227,8.546976,
201505,5.666878,10.258704,
201506,5.548970,9.746676,
201507,5.902513,10.381320,
201508,5.166289,8.998308,
201509,5.547489,10.348092,
201510,6.203540,12.120156,
201511,6.185893,11.954124,
201512,6.296270,11.923560,
201601,6.346292,11.810736,
201602,5.885693,11.333376,
201603,5.007358,10.128600,
201604,6.422764,11.641356,
201605,5.203984,9.815292,
201606,6.136832,11.213244,
201607,6.493531,11.711916,
201608,5.136436,9.368928,
201609,1.613086,2.313900,
201610,6.773076,11.512368,
201611,6.699980,11.464452,
201612,5.819023,10.101276,
201701,7.098581,11.977920,
201702,6.412846,10.405008,
201703,5.697068,9.216900,
201704,6.612742,9.425340,
201705,7.447742,10.653300,
201706,7.266028,10.539252,
201707,6.989218,10.445544,
201708,4.837855,7.081596,
201709,6.482958,8.589600,
201710,7.210931,9.224892,
201711,6.882685,8.604900,
201712,6.841842,8.768844,
201801,6.862328,8.957412,
201802,5.602429,7.420788,
201803,6.158374,7.972524,
201804,5.939117,7.647984,
201805,5.907843,7.568172,
201806,5.924807,7.509600,
201807,6.112969,7.867368,
201808,5.232585,7.168428,
201809,1.208779,1.887336,
201810,4.936005,7.344936,
201811,5.251770,7.353936,
201812,5.032281,6.899400,
201901,5.723114,7.338096,
201902,4.945728,6.529536,
201903,5.597433,6.863976,
201904,5.230315,6.338556,
201905,5.369364,6.774048,
201906,5.230078,6.090408,
201907,5.291822,6.169536,
201908,5.367287,6.005700,
201909,2.408234,3.239100,
201910,5.228797,5.580864,
201911,4.639541,5.120028,
201912,5.183995,5.325552,
202001,4.997642,5.266944,
202002,4.679853,4.811688,
202003,4.931092,4.992624,
202004,4.597878,4.715676,
202005,4.536786,4.828248,
202006,4.538677,4.364604,
202007,4.838828,4.692996,
202008,4.740717,4.506876,
202009,2.711702,2.462364,
202010,3.527928,3.304044,
202011,4.062196,3.789216,
202012,3.960316,3.797532,
202101,4.419913,4.215672,
202102,4.364649,4.019040,
202103,4.634999,4.392360,
202104,4.367448,4.240080,
202105,3.464435,3.296412,
202106,4.557258,4.302000,
202107,4.541312,4.372164,
202108,3.546978,3.345660,
202109,1.435146,1.167444,
202110,3.744359,3.426444,
202111,3.743250,3.480120,
202112,4.579627,4.570884,
202201,4.469688,4.507488,
202202,4.055353,4.166640,
202203,4.645741,4.416264,
202204,3.542785,3.074940,
202205,4.064313,3.782664,
202206,4.177081,4.256352,
202207,4.039961,4.590648,
202208,4.503201,5.005980,
202209,2.822806,3.012264,
202210,4.565030,5.061852,
202211,4.324169,5.208588,
202212,4.250226,5.084496,
202301,4.336673,5.009580,
202302,3.823296,4.504860,
202303,3.997876,4.497948,
202304,3.184401,3.424752,
202305,3.591796,3.868776,
202306,3.315850,3.730500,
202307,3.211980,3.526740,
202308,3.460408,4.223844,
202309,1.373451,1.783872,
202310,2.730231,3.546936,
202311,3.084734,3.675456,
202312,3.323510,3.746088,
202401,3.189984,3.499920,
202402,3.053558,3.259512,
202403,3.182238,3.087288,
202404,1.929769,1.996200,
202405,2.827976,2.896128,
202406,2.935500,2.711124,
202407,2.789550,2.616660,
202408,2.334052,2.082564,
202409,0.480947,0.418536,
202410,2.049261,1.864692,
202411,2.441916,2.138580,
202412,2.535734,1.993104,
202501,2.575064,2.083464,
202502,1.722400,1.352196,
202503,2.427969,1.991988,
202504,2.346196,2.039796,
202505,2.440612,2.169432,
202506,2.255197,1.977552,
202507,2.353420,1.954908,
202508,1.996105,1.635840,
