"Year","CRF Production","CRF Import","CRF Export","FAO Production","FAO Import","FAO Export"
1961,,,,0.048000,0.235100,0.007900
1962,,,,0.050000,0.239900,0.006700
1963,,,,0.047000,0.300900,0.004700
1964,,,,0.045400,0.327600,0.004700
1965,,,,0.052000,0.328000,0.004400
1966,,,,0.052300,0.269500,0.003500
1967,,,,0.051100,0.327300,0.002300
1968,,,,0.050700,0.438700,0.002600
1969,,,,0.051800,0.432000,0.001800
1970,,,,0.051200,0.385500,0.001400
1971,,,,0.060100,0.497400,0.002200
1972,,,,0.050500,0.538900,0.001300
1973,,,,0.048700,0.403200,0.001100
1974,,,,0.045000,0.510700,0.003300
1975,,,,0.048000,0.295700,0.007100
1976,,,,0.050000,0.417700,0.014600
1977,,,,0.118000,0.411700,0.015300
1978,,,,0.120000,0.488700,0.014400
1979,,,,0.115000,0.575400,0.017300
1980,,,,0.143000,0.465700,0.021400
1981,,,,0.215000,0.473400,0.043700
1982,,,,0.238000,0.397400,0.073900
1983,,,,0.258000,0.373500,0.083200
1984,,,,0.290000,0.353000,0.093000
1985,,,,0.300000,0.320900,0.101100
1986,,,,0.300000,0.271060,0.071141
1987,,,,0.300000,0.255335,0.088035
1988,,,,0.300000,0.330300,0.126000
1989,,,,0.356000,0.385600,0.116100
1990,0.386000,0.397200,0.122600,0.386000,0.397200,0.122600
1991,0.386000,0.325000,0.152000,0.386000,0.325000,0.152000
1992,0.575000,0.395965,0.241614,0.575000,0.395965,0.241614
1993,0.637000,0.321000,0.250000,0.637000,0.321000,0.250000
1994,0.709000,0.434000,0.248000,0.709000,0.434000,0.248000
1995,0.678000,0.405000,0.255000,0.678000,0.405000,0.255000
1996,0.687000,0.286000,0.269000,0.687000,0.286000,0.269000
1997,0.642000,0.462000,0.282000,0.642000,0.462000,0.282000
1998,0.675000,0.590000,0.128000,0.675000,0.590000,0.128000
1999,0.811000,0.570000,0.234000,0.811000,0.570000,0.234000
2000,0.888030,0.646000,0.174000,0.888030,0.646000,0.174000
2001,0.924860,0.663380,0.191480,0.924860,0.663380,0.191480
2002,0.817580,0.885362,0.331335,0.817580,0.885362,0.331335
2003,1.005296,0.849275,0.510781,1.005296,0.849275,0.510781
2004,0.938959,0.704211,0.411224,0.938959,0.704211,0.411224
2005,1.015000,0.955279,0.447078,1.015000,0.955279,0.447078
2006,1.094000,0.995270,0.392590,1.094000,0.995270,0.392590
2007,1.094000,0.724000,0.381000,1.094000,0.724000,0.381000
2008,0.697000,0.411893,0.389201,0.697000,0.411893,0.389201
2009,0.774000,0.232410,0.563644,0.774000,0.232410,0.563644
2010,0.772413,0.242031,0.620617,0.772413,0.242031,0.620617
2011,0.761092,0.200801,0.462228,0.761092,0.200801,0.619495
2012,0.781931,0.144757,0.534116,0.781931,0.144757,0.534116
2013,0.824708,0.134268,0.601667,0.824708,0.134268,0.601667
2014,0.906674,0.204623,0.718135,0.906675,0.204622,0.718135
2015,0.905331,0.227042,0.700791,0.905331,0.227042,0.700791
2016,0.987818,0.250401,0.805714,0.986888,0.250401,0.805704
2017,1.058000,0.232000,0.873000,1.057769,0.266038,0.875018
2018,1.014000,0.310000,0.830000,1.014000,0.339116,0.832305
2019,1.054465,0.322371,0.863122,1.014000,0.339116,0.832305
2020,1.029075,0.314609,0.842340,1.014000,0.421300,0.662900
2021,1.145973,0.350347,0.938026,1.014000,0.414338,0.662711
2022,1.107096,0.338461,0.906202,1.014000,0.312808,0.642904
2023,1.123493,0.343474,0.919624,1.014000,0.312808,0.642904
