"Year","Coal","Oil","Gas","Cement"
1950,17.432697,1.949589,0.927154,0.636000
1951,18.913568,2.726016,0.952640,0.730606
1952,17.441415,3.025963,0.963472,0.686880
1953,16.766464,3.206000,1.095536,0.690514
1954,18.328256,4.180000,1.230920,0.803177
1955,19.239664,7.441584,1.509568,0.919474
1956,20.022693,5.800864,1.465790,0.955941
1957,20.573360,6.096896,1.498576,1.053942
1958,18.635104,6.804048,1.623152,1.064845
1959,17.323392,7.196096,2.231376,1.195679
1960,18.089168,8.416208,2.920208,1.399199
1961,17.697120,9.552048,3.088752,1.522765
1962,18.131430,11.026167,3.239326,1.512026
1963,19.648087,12.335467,3.377874,1.635428
1964,18.983184,14.571728,3.521104,1.864563
1965,18.008560,14.754928,3.422176,1.998856
1966,16.883712,16.466016,3.671328,2.224390
1967,15.791840,18.400608,3.517440,2.245988
1968,15.419446,20.915922,3.744932,2.249817
1969,15.366816,22.383376,4.671600,2.253441
1970,17.841306,24.781423,5.672282,2.376994
1971,15.079964,27.771169,6.558099,2.692842
1972,15.666242,30.266330,7.082050,3.086065
1973,15.883440,33.521936,7.621120,3.018342
1974,16.635621,29.339519,8.273840,3.077955
1975,14.587367,28.870601,8.108978,2.672197
1976,14.294161,31.904450,9.263173,2.767656
1977,12.563856,31.407808,9.416480,2.627531
1978,12.857796,31.867840,9.801825,2.721007
1979,14.461808,34.551520,9.760896,2.572750
1980,14.218988,26.071197,9.283926,2.480133
1981,14.670656,29.989840,8.819248,2.382461
1982,14.161360,28.652480,8.544448,2.239975
1983,14.425168,26.417440,8.683680,2.171262
1984,16.886242,25.492399,9.719939,2.148445
1985,16.693184,25.325568,10.402096,1.982112
1986,14.762256,27.787776,9.247936,1.967204
1987,14.831872,31.012096,9.632656,1.930266
1988,14.311584,27.406720,9.229616,2.014949
1989,13.864576,27.813424,10.050352,1.989761
1990,18.138686,28.899552,11.836287,2.033412
1991,18.699824,31.407470,12.501633,2.004981
1992,14.385374,30.151544,12.518043,2.105000
1993,13.274503,31.265693,13.022744,2.031869
1994,13.458548,30.715810,13.657640,2.102255
1995,15.425162,30.853542,14.900795,1.631326
1996,15.068737,33.775775,15.796690,1.634247
1997,16.156545,32.848537,15.301036,1.760917
1998,13.706669,34.653879,15.717431,1.598674
1999,13.875619,32.804790,16.102058,1.607357
2000,15.750813,32.179155,15.264114,1.711556
2001,16.562100,34.424390,16.155878,1.719922
2002,16.735968,36.066997,16.069463,1.735653
2003,17.941357,39.089092,17.267130,1.754471
2004,17.766064,39.122280,17.662232,1.790000
2005,17.862355,39.394773,18.701180,1.797480
2006,17.866480,38.116652,17.498249,1.954142
2007,17.455683,36.602020,16.495914,2.130776
2008,17.028175,35.456618,17.436203,2.132968
2009,12.830027,34.407787,17.035822,1.798590
2010,15.497026,34.784710,18.777907,1.622129
2011,15.817696,33.268573,17.730050,1.665680
2012,14.686061,32.626798,16.945335,1.672547
2013,14.959016,33.449826,16.331970,1.656405
2014,13.800963,32.413272,14.946700,1.638991
2015,14.371226,32.994906,15.966398,1.701497
2016,13.333646,34.107690,16.736982,1.728527
2017,14.022619,34.546325,17.975049,1.710389
2018,12.294386,34.086674,17.018580,1.826656
2019,13.004641,34.088098,17.791006,1.770523
2020,11.370793,30.779054,16.959086,1.821123
2021,12.407522,32.170161,17.923263,1.888797
2022,11.663234,30.701533,15.968394,1.831572
2023,11.146232,29.376304,13.634128,1.542561
2024,11.154399,28.888164,13.572803,1.542561
