"Year","CRF Production","CRF Import","CRF Export","FAO Production","FAO Import","FAO Export"
1961,,,,14.453321,0.509887,8.853234
1962,,,,15.469742,0.464846,9.772472
1963,,,,17.087348,0.474557,11.132531
1964,,,,18.029698,0.561727,11.548042
1965,,,,18.850545,0.572550,11.594287
1966,,,,18.338298,0.534915,10.975187
1967,,,,18.084935,0.597898,11.214135
1968,,,,19.770739,0.619768,12.412383
1969,,,,20.151980,0.602453,11.919394
1970,,,,19.755915,0.506850,12.861420
1971,,,,22.098990,0.608319,14.656360
1972,,,,24.219077,0.778161,16.832152
1973,,,,26.696434,0.964469,17.133483
1974,,,,23.431804,0.960542,14.197652
1975,,,,19.925534,1.164077,11.215973
1976,,,,26.840051,1.402696,16.576498
1977,,,,30.284858,1.189348,21.034644
1978,,,,32.720793,1.063849,22.967615
1979,,,,33.983749,1.366796,22.852275
1980,,,,32.779337,1.328321,21.230094
1981,,,,29.218411,1.800134,19.956443
1982,,,,27.282989,0.819710,20.136420
1983,,,,35.216567,1.237092,24.681836
1984,,,,35.651072,1.169308,27.026199
1985,,,,39.637993,1.138959,28.122666
1986,,,,39.916300,1.318118,27.711291
1987,,,,44.912446,1.477322,30.205621
1988,,,,44.230092,1.239297,29.818276
1989,,,,42.907872,1.387231,29.292201
1990,46.707259,,32.056268,39.740770,1.281859,27.192149
1991,43.670825,,30.882360,37.481153,1.220484,26.420884
1992,46.019763,,33.147779,40.137982,1.176267,28.771246
1993,49.100010,,35.981638,43.218773,1.189594,31.581004
1994,51.331257,,37.849173,45.104528,1.340727,33.161757
1995,51.368395,,39.671922,45.444032,1.439828,35.029349
1996,51.510528,,40.151700,47.025009,1.483911,36.599209
1997,53.174313,,39.483910,47.664584,1.602821,35.350978
1998,54.148583,,40.495794,47.185265,1.398945,35.160281
1999,60.041499,,43.269796,50.411779,1.619183,36.191436
2000,58.339824,,42.334727,50.464607,1.736025,36.455979
2001,62.055302,,42.321121,53.707600,1.432700,36.368700
2002,67.638507,,43.603580,58.481276,1.484360,37.356579
2003,67.627463,,45.581048,56.891762,1.537291,37.983248
2004,71.580149,,48.576417,60.951910,2.149643,41.099748
2005,70.058903,,48.363654,60.186632,2.226270,41.184912
2006,68.093647,,45.563339,58.709208,1.545769,38.983669
2007,59.813244,,38.297047,52.284433,1.635302,33.190408
2008,47.842669,,28.164666,41.547622,1.754278,24.218605
2009,37.880823,,22.171989,32.819530,1.157960,19.000617
2010,44.916191,,26.396929,38.667000,1.410876,22.375147
2011,45.885256,,29.078173,38.879780,1.264663,24.171918
2012,48.781850,,31.122110,40.564043,1.258000,25.368000
2013,50.795596,,33.899475,42.813453,1.262000,28.017296
2014,50.969376,,35.264138,43.351000,1.295000,29.504539
2015,56.122451,,36.715468,47.114860,1.280000,30.304926
2016,59.067606,,40.181350,49.723699,1.258049,33.163462
2017,56.141641,,37.811245,47.861400,1.770341,31.637534
2018,56.453474,,36.120025,47.603420,1.616783,30.207986
2019,49.717121,,31.813199,41.832100,1.525066,27.998092
2020,46.917696,,30.030329,40.397200,1.358097,26.695254
2021,46.512998,,29.769919,41.080100,1.526166,27.170186
2022,39.958788,,25.580438,37.258800,1.425227,24.643724
2023,39.948656,,25.573951,35.075600,1.426505,23.105051
