"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,645.309773,487.368807,44.166145,42.541474,21.385948,49.847400
1991,634.340437,480.838379,44.741347,42.718431,21.381431,44.660851
1992,664.844016,498.814217,44.329974,44.618990,21.469335,55.611500
1993,683.094272,501.526464,45.855919,45.892473,21.737704,68.081712
1994,691.954151,519.551981,48.084292,47.593409,22.147013,54.577456
1995,720.540246,535.872335,48.493874,49.780518,22.120047,64.273472
1996,732.365791,553.871179,50.901103,50.843866,21.779009,54.970634
1997,744.654099,569.603599,50.391386,51.081079,21.743152,51.834884
1998,742.423931,577.340379,46.529908,51.680420,22.703174,44.170049
1999,757.792226,589.266142,44.937130,51.858460,22.908607,48.821888
2000,790.557076,615.790429,44.191492,52.714746,23.357495,54.502915
2001,766.337513,610.448943,42.934569,53.173543,22.958796,36.821661
2002,804.324182,614.510808,44.673999,53.522634,23.398413,68.218328
2003,819.579950,629.142785,46.528432,54.851486,23.503527,65.553720
2004,816.636613,624.695801,49.858187,55.672006,23.413977,62.996641
2005,814.967268,622.833354,46.308334,56.285501,23.566957,65.973122
2006,793.420264,619.161903,47.260931,55.327853,23.765046,47.904531
2007,810.868883,641.483955,46.235224,54.679239,23.202131,45.268334
2008,789.586345,625.982366,45.412789,54.228804,23.335459,40.626926
2009,716.531392,592.890561,37.897792,51.952746,22.306801,11.483494
2010,758.922690,604.598983,41.177459,50.818889,21.992434,40.334926
2011,771.764568,610.906265,44.177828,50.479290,22.056598,44.144588
2012,759.318024,608.205535,48.165467,52.088654,22.069133,28.789235
2013,770.258772,617.650750,44.999977,53.592834,22.456165,31.559045
2014,743.895717,618.597528,42.478764,52.210532,22.619910,7.988984
2015,775.938879,612.573423,42.009377,53.053808,22.713547,45.588724
2016,741.978482,593.264932,42.701073,53.738558,23.514834,28.759085
2017,747.387771,608.251004,41.557470,53.006312,23.367582,21.205402
2018,758.719218,614.867731,42.362174,54.146249,23.319418,24.023647
2019,749.551622,615.892930,41.351227,54.286738,23.391253,14.629474
2020,695.077628,552.019900,39.202821,55.985908,22.862911,25.006088
2021,696.658708,562.372486,41.532358,55.109171,22.874827,14.769866
2022,739.109953,568.464575,40.935414,55.911822,23.000892,50.797250
2023,686.723549,562.244897,42.172875,55.149684,22.987088,4.169005
