"Year","Sawnwood","Wood panels","Paper & paper products","Roundwood"
1961,8.853234,0.143600,11.761400,3.501500
1962,9.772472,0.203200,11.630800,3.599800
1963,11.132531,0.224400,11.834200,3.362200
1964,11.548042,0.335400,13.020800,3.513100
1965,11.594287,0.353900,13.742000,3.783000
1966,10.975187,0.405798,15.127200,4.050100
1967,11.214135,0.466915,14.589000,3.909600
1968,12.412383,0.527379,14.630000,3.516500
1969,11.919394,0.513453,16.175000,3.277600
1970,12.861420,0.460770,16.146800,4.166600
1971,14.656360,0.450978,15.746200,2.872500
1972,16.832152,0.565414,16.658600,1.959900
1973,17.133483,0.620875,17.430000,1.705200
1974,14.197652,0.415294,18.188600,2.099300
1975,11.215973,0.362000,14.315200,1.522000
1976,16.576498,0.311600,16.132800,1.650400
1977,21.034644,0.741400,17.180600,1.822200
1978,22.967615,0.868600,18.851800,1.668900
1979,22.852275,1.005200,18.990400,1.755800
1980,21.230094,1.181200,19.110800,2.319700
1981,19.956443,1.003300,19.115600,1.972600
1982,20.136420,1.015400,17.284800,1.635500
1983,24.681836,1.089100,18.681600,2.840300
1984,27.026199,1.467100,19.805000,3.875000
1985,28.122666,1.684700,20.313400,2.985400
1986,27.711291,1.447300,21.525600,3.356800
1987,30.205621,1.428600,22.675800,4.508800
1988,29.818276,2.037700,23.027000,4.107000
1989,29.292201,1.929000,22.567000,2.649000
1990,27.192149,2.172600,23.749000,1.196591
1991,26.420884,1.761600,23.889600,1.355948
1992,28.771246,2.749385,24.784118,2.291685
1993,31.581004,3.636226,25.716000,1.546329
1994,33.161757,4.316200,27.498000,1.653000
1995,35.029349,5.485300,27.712000,1.386800
1996,36.599209,6.565000,27.110000,1.179300
1997,35.350978,7.659000,29.667800,0.801400
1998,35.160281,8.663200,28.347400,2.067100
1999,36.191436,9.883760,28.790000,2.247595
2000,36.455979,10.018147,31.225522,3.048104
2001,36.368700,10.994541,28.690000,4.004105
2002,37.356579,11.178000,30.489492,4.636853
2003,37.983248,11.904000,30.524000,5.243544
2004,41.099748,12.336000,32.244000,4.060733
2005,41.184912,12.422000,30.968000,5.932499
2006,38.983669,12.064000,28.400000,4.858207
2007,33.190408,9.530000,24.357328,3.819375
2008,24.218605,5.639000,24.578000,2.951833
2009,19.000617,4.247000,19.052548,2.792065
2010,22.375147,3.951923,18.928000,4.069069
2011,24.171918,4.719875,18.350394,5.771163
2012,25.368000,5.048000,15.730000,6.137000
2013,28.017296,5.819908,16.466414,7.061531
2014,29.504539,6.436370,16.824514,6.758295
2015,30.304926,7.153629,15.235206,6.129593
2016,33.163462,7.876697,14.543302,8.235467
2017,31.637534,8.328027,14.421258,7.469436
2018,30.207986,10.163280,15.059972,8.529295
2019,27.998092,8.113197,13.396428,7.670289
2020,26.695254,7.384779,11.923820,6.066426
2021,27.170186,8.000088,12.536982,4.301123
2022,24.643724,8.028326,12.208986,3.851143
2023,23.105051,7.449456,10.771684,3.558999
