"Year","2003","2004","2006","2007","2008","2009","2010","2011","2012","2013","2014","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025"
1990,3.431415,3.431415,3.598181,3.796771,3.539967,3.516422,3.523566,3.428017,3.427450,3.428712,3.428712,3.815130,3.741282,3.532502,3.561279,3.619398,3.730288,3.662188,3.356554,3.862800,3.817548
1991,3.524740,3.524740,3.685186,3.885450,3.625602,3.600414,3.606308,3.501009,3.501763,3.502819,3.502788,3.900660,3.823735,3.611993,3.627795,3.688926,3.850265,3.723070,3.419632,3.987858,3.932957
1992,3.680179,3.680495,3.875584,4.080070,3.825265,3.798899,3.803765,3.679368,3.680370,3.681347,3.681323,4.077114,4.003484,3.792479,3.793440,3.861377,4.057579,3.905876,3.584460,4.184796,4.114629
1993,3.774536,3.775168,3.982147,4.196236,3.937895,3.910461,3.915911,3.789243,3.791531,3.792505,3.792542,4.208174,4.131581,3.921761,3.916958,3.995664,4.212575,4.032358,3.703755,4.367239,4.286250
1994,3.922529,3.923476,4.124444,4.336264,4.075942,4.045394,4.051086,3.927525,3.930426,3.931289,3.931364,4.356693,4.276077,4.067084,4.071564,4.148949,4.392136,4.186542,3.844039,4.588286,4.491722
1995,4.057143,4.058406,4.295116,4.517842,4.249206,4.214680,4.220585,4.087538,4.090163,4.090927,4.091042,4.524443,4.439266,4.231393,4.249496,4.305687,4.604706,4.363766,4.015162,4.804592,4.696278
1996,4.185946,4.186208,4.454382,4.699582,4.416336,4.379885,4.385451,4.236304,4.239137,4.239990,4.238355,4.675418,4.583378,4.375000,4.389004,4.449183,4.773981,4.494803,4.162727,4.931583,4.808411
1997,4.202756,4.203136,4.533226,4.778758,4.492601,4.456385,4.462050,4.315413,4.317560,4.318223,4.318700,4.759528,4.661872,4.448848,4.438015,4.389493,4.741879,4.575289,4.252504,5.033370,4.890206
1998,4.202385,4.205993,4.601543,4.835215,4.553254,4.515542,4.521844,4.384220,4.387260,4.384175,4.384587,4.825898,4.723394,4.504271,4.495644,4.418895,4.771454,4.619508,4.299764,5.085578,4.939778
1999,4.241070,4.247907,4.594482,4.824814,4.544464,4.515632,4.520303,4.367658,4.381758,4.365648,4.377955,4.823701,4.716480,4.497532,4.486541,4.461956,4.797191,4.687014,4.347248,5.061566,4.902023
2000,4.298997,4.309065,4.741395,4.949310,4.674424,4.646418,4.650637,4.502452,4.514576,4.477421,4.508555,4.828995,4.719903,4.494553,4.501833,4.480970,4.831569,4.779670,4.432977,5.142375,5.072319
2001,4.400234,4.362889,4.815581,5.020295,4.743850,4.716649,4.720081,4.570511,4.585063,4.538592,4.577735,4.796810,4.686053,4.442234,4.436049,4.406149,4.785114,4.787623,4.428142,5.152584,5.128112
2002,,4.339169,4.807773,5.003013,4.737284,4.704956,4.708582,4.573265,4.587761,4.543359,4.580093,4.700185,4.588769,4.357382,4.360907,4.332989,4.700596,4.791066,4.416331,5.138608,5.158906
2003,,,4.851940,5.060746,4.780445,4.745051,4.749840,4.607825,4.620874,4.577558,4.613173,4.672371,4.560029,4.322901,4.288281,4.271452,4.660598,4.816263,4.433579,5.153852,5.159263
2004,,,4.928483,5.172676,4.857204,4.813949,4.815249,4.688421,4.703969,4.659201,4.689105,4.696775,4.584791,4.343884,4.309053,4.283636,4.669011,4.895766,4.528527,5.284507,5.274945
2005,,,,5.201561,4.864722,4.820078,4.821730,4.702033,4.715806,4.670848,4.695274,4.657373,4.544513,4.300999,4.237826,4.229493,4.622525,4.972287,4.592316,5.367347,5.356867
2006,,,,,4.850617,4.830161,4.832024,4.708174,4.713124,4.668507,4.695682,4.620642,4.510520,4.273281,4.234892,4.189225,4.565115,5.044840,4.656488,5.437162,5.436588
2007,,,,,,4.760402,4.763833,4.637450,4.625839,4.590818,4.608087,4.528560,4.424492,4.195915,4.162550,4.123715,4.489202,4.935672,4.556850,5.299203,5.293751
2008,,,,,,,4.701459,4.542729,4.510962,4.480885,4.486802,4.421610,4.260825,4.069276,4.041916,4.007633,4.408474,4.875305,4.515222,5.241211,5.237596
2009,,,,,,,,4.395204,4.363468,4.330628,4.326237,4.245977,4.085490,3.866840,3.790568,3.756881,4.152444,4.625764,4.275192,4.952981,4.949310
2010,,,,,,,,,4.312055,4.304799,4.218971,4.149218,3.990001,3.765981,3.709668,3.662374,4.056238,4.613606,4.310453,4.983666,4.980611
2011,,,,,,,,,,4.312502,4.218049,4.155387,3.999663,3.770118,3.696397,3.655466,4.031191,4.615038,4.319580,5.016204,5.013305
2012,,,,,,,,,,,4.312539,4.225345,4.069686,3.863862,3.781565,3.762419,4.102949,4.685210,4.420267,5.127133,5.121171
2013,,,,,,,,,,,,4.282525,4.147898,3.942984,3.851787,3.820089,4.141348,4.690896,4.460161,5.152294,5.132033
2014,,,,,,,,,,,,4.337469,4.191003,4.040114,3.935872,3.891102,4.197775,4.734550,4.502589,5.215156,5.194857
2015,,,,,,,,,,,,,4.095999,3.976958,3.849628,3.821697,4.089841,4.624400,4.399006,5.069968,5.037163
2016,,,,,,,,,,,,,,3.825154,3.726611,3.700286,3.950785,4.457994,4.189283,4.787638,4.745681
