"Year","2003","2004","2006","2007","2008","2009","2010","2011","2012","2013","2014","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025"
1990,0.168630,0.168630,0.157656,0.147714,0.161073,0.161592,0.161364,0.158023,0.158846,0.158274,0.158609,0.141744,0.141668,0.131737,0.130522,0.130419,0.129209,0.111391,0.115541,0.115643,0.115295
1991,0.164469,0.164469,0.153401,0.143605,0.156725,0.157398,0.157202,0.153936,0.154786,0.154140,0.154412,0.137618,0.137730,0.126980,0.125495,0.125435,0.124314,0.107698,0.112770,0.112526,0.112379
1992,0.168119,0.168158,0.157151,0.145146,0.159123,0.159427,0.159459,0.179699,0.156900,0.156348,0.156626,0.138670,0.138992,0.128075,0.127287,0.127291,0.126417,0.110466,0.116283,0.115934,0.115585
1993,0.171146,0.171225,0.159516,0.146770,0.162075,0.162448,0.162495,0.159092,0.159983,0.159463,0.159774,0.140941,0.141151,0.128073,0.127293,0.127252,0.126380,0.109836,0.116665,0.117064,0.116702
1994,0.185610,0.185725,0.171627,0.156569,0.173081,0.173404,0.173463,0.170201,0.171122,0.170724,0.171082,0.151215,0.151422,0.138106,0.137256,0.137171,0.136218,0.118856,0.125715,0.125352,0.125059
1995,0.188366,0.188521,0.174054,0.159013,0.175393,0.175811,0.175876,0.172817,0.173752,0.173386,0.173709,0.153189,0.153363,0.139876,0.139093,0.138969,0.138077,0.120441,0.126787,0.126403,0.126285
1996,0.196665,0.196782,0.179844,0.166029,0.183111,0.183772,0.183600,0.180939,0.181885,0.181615,0.181957,0.160149,0.160579,0.146835,0.146152,0.146067,0.145250,0.126645,0.132288,0.132173,0.132017
1997,0.192673,0.192823,0.175011,0.161203,0.178261,0.178918,0.178740,0.176880,0.177846,0.177653,0.177981,0.156134,0.156071,0.142275,0.141880,0.141825,0.141093,0.123330,0.128121,0.128001,0.127829
1998,0.178510,0.178693,0.161191,0.145406,0.163463,0.164346,0.164161,0.163186,0.164782,0.164524,0.164788,0.142781,0.142134,0.129994,0.129482,0.129171,0.128101,0.110814,0.114800,0.114546,0.114435
