"Year","CRF Production","CRF Import","CRF Export","FAO Production","FAO Import","FAO Export"
1961,,,,1.399800,0.077100,0.143600
1962,,,,1.578100,0.087100,0.203200
1963,,,,1.723200,0.078000,0.224400
1964,,,,1.936400,0.110400,0.335400
1965,,,,2.172500,0.101500,0.353900
1966,,,,2.847200,0.126159,0.405798
1967,,,,2.951700,0.165955,0.466915
1968,,,,3.111200,0.182683,0.527379
1969,,,,3.282400,0.310916,0.513453
1970,,,,3.068200,0.207765,0.460770
1971,,,,3.443200,0.352203,0.450978
1972,,,,3.804700,0.591674,0.565414
1973,,,,4.147000,0.647912,0.620875
1974,,,,3.576000,0.891399,0.415294
1975,,,,3.380800,0.866805,0.362000
1976,,,,4.131000,0.665120,0.311600
1977,,,,4.336000,0.419000,0.741400
1978,,,,4.791000,0.341600,0.868600
1979,,,,4.656000,0.300300,1.005200
1980,,,,4.328000,0.202700,1.181200
1981,,,,4.237000,0.417500,1.003300
1982,,,,3.484000,0.144800,1.015400
1983,,,,4.574000,0.272900,1.089100
1984,,,,4.774000,0.231700,1.467100
1985,,,,5.363000,0.254300,1.684700
1986,,,,5.171000,0.400600,1.447300
1987,,,,6.026000,0.450700,1.428600
1988,,,,5.750000,0.528800,2.037700
1989,,,,6.443000,0.555400,1.929000
1990,7.029074,,2.749136,5.857000,0.483900,2.172600
1991,6.094082,,2.192241,5.047000,0.538700,1.761600
1992,7.121966,,3.320126,6.067000,0.563539,2.749385
1993,7.753989,,4.221569,6.747000,0.669160,3.636226
1994,8.202104,,5.011885,7.154000,0.676400,4.316200
1995,8.876087,,6.186754,7.856000,0.754300,5.485300
1996,10.237996,,7.076355,9.462000,0.942500,6.565000
1997,11.852554,,8.342196,10.840000,0.899500,7.659000
1998,13.356922,,10.073061,11.915028,0.762700,8.663200
1999,16.303899,,11.961434,14.099162,0.855120,9.883760
2000,16.335649,,11.840201,14.440440,1.248994,10.018147
2001,16.582144,,12.926397,14.671000,1.176231,10.994541
2002,17.509139,,13.210086,15.393000,1.595000,11.178000
2003,18.461109,,14.368596,15.791000,1.408000,11.904000
2004,18.372078,,14.864190,15.759000,1.336556,12.336000
2005,19.308269,,14.914041,16.701000,1.904000,12.422000
2006,19.282146,,14.349832,16.733000,2.291977,12.064000
2007,18.946371,,11.091678,17.037000,3.325222,9.530000
2008,13.341083,,6.789780,11.820000,3.481262,5.639000
2009,9.687297,,5.192097,8.427000,2.231000,4.247000
2010,10.415699,,4.694367,9.046000,2.802805,3.951923
2011,11.255222,,5.684387,9.615000,2.751037,4.719875
2012,12.109604,,6.251185,10.130000,2.738000,5.048000
2013,12.598413,,7.388318,10.651433,2.630727,5.819908
2014,13.135070,,8.000308,11.328000,3.382551,6.436370
2015,13.904039,,8.932878,11.779000,3.174836,7.153629
2016,14.231884,,9.715589,12.012983,2.967022,7.876697
2017,14.538944,,10.160975,12.379830,3.374547,8.328027
2018,14.450594,,8.278933,12.295828,3.112089,10.163280
2019,14.950761,,8.554506,12.795426,2.785623,8.113197
2020,12.681041,,7.269212,11.007000,2.549694,7.384779
2021,13.330474,,7.632932,11.934675,3.126857,8.000088
2022,12.456794,,7.130039,11.774613,2.669234,8.028326
2023,12.453635,,7.128231,11.136217,2.332843,7.449456
