"Year","2003","2004","2006","2007","2008","2009","2010","2011","2012","2013","2014","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025"
1990,472.153090,471.236993,457.533989,458.914902,455.999451,455.844228,455.844228,459.592729,457.376801,459.313026,459.037980,463.493332,463.496839,463.879791,462.502179,462.117351,458.007408,458.218336,458.503095,458.014936,458.017841
1991,462.474499,461.918829,449.242948,450.886480,447.370422,447.281763,447.281763,450.943732,449.527432,450.393386,450.126598,454.246138,454.412301,454.627504,452.534619,452.494723,449.699173,449.959720,450.159602,449.756121,449.776473
1992,475.712241,475.443840,463.469825,465.627819,462.096224,462.033238,462.033238,465.289397,463.641049,464.651677,464.396339,468.546459,468.714922,468.864767,466.707557,467.037420,463.521037,463.758640,464.012832,463.496749,463.392764
1993,474.274365,473.882382,462.401624,464.084069,460.869016,460.871544,460.871544,463.802831,463.142705,464.063076,463.885902,467.607237,467.716472,467.879575,466.577681,467.406411,463.993303,464.311598,464.554171,464.160012,464.071598
1994,488.436003,488.086273,476.927497,478.042588,474.899684,474.989850,474.989850,478.752742,477.818640,478.748166,478.228785,482.691671,482.910081,483.058457,481.647065,482.436579,478.267071,478.726314,479.033003,478.630552,478.467851
1995,500.924499,500.715261,490.535377,491.808925,488.393479,488.308537,488.308537,491.814298,490.478152,491.116150,490.945825,497.224837,495.510748,495.664516,494.241052,494.920255,490.951380,491.386794,491.825697,491.413654,491.305353
1996,513.640641,513.188599,503.123818,504.785075,501.252581,501.058443,501.058443,505.020359,503.459709,504.425382,507.307406,510.619682,510.267954,510.556786,509.693638,510.736656,506.999620,507.510733,508.196664,507.728676,507.775196
1997,524.802786,524.479562,515.547032,516.756126,513.442450,513.259475,513.259475,517.362456,516.021055,517.254274,521.281689,525.120011,524.645118,525.253072,524.433394,524.789167,521.278446,521.839964,522.577290,522.021923,522.018650
1998,534.522212,535.099676,523.866734,525.108019,521.484625,521.402120,521.402120,525.433026,525.189015,526.370715,530.103855,533.794454,532.921228,534.236498,533.101025,533.639793,528.987104,529.649543,530.276273,529.635745,529.614803
1999,553.630555,549.942729,539.253672,540.414838,537.085868,536.773876,536.773876,541.283989,540.438794,541.572136,545.793413,550.183063,548.640657,550.043150,548.939006,549.553212,543.729999,544.063780,544.482079,543.865610,543.859521
2000,576.770350,572.663774,563.145459,563.577686,559.997428,559.877589,559.877589,564.504264,563.807378,564.642461,567.738252,572.290386,569.999953,572.530740,571.507346,572.162103,566.552294,566.690447,567.096101,566.261362,566.679886
2001,566.480552,564.749094,556.506895,557.049483,553.187948,554.700845,554.700845,558.541470,558.311620,559.091547,561.253210,564.617020,562.662303,564.635320,564.230929,564.946398,559.042165,558.777507,559.147040,558.360490,558.980579
2002,,576.395946,564.303652,564.423203,560.884325,561.690012,561.690012,565.112031,565.362045,565.884088,566.954242,569.862146,567.472322,570.885098,570.551849,570.844778,564.669174,564.050931,564.373836,563.728493,564.256191
2003,,,590.246816,585.598868,581.597695,581.759426,581.759426,584.508546,583.243157,582.896036,584.115808,587.306679,584.952894,587.596291,587.492140,587.178149,582.343586,581.305320,581.427172,580.792399,581.190404
2004,,,589.596633,583.427802,579.635262,578.263323,578.263323,584.406956,590.511204,584.654917,583.133019,585.414861,583.592303,585.832799,586.468797,585.703098,580.758769,579.592044,579.689422,579.162800,576.286363
2005,,,,583.378970,572.234697,569.068256,569.068256,574.811493,580.257106,578.955008,576.740888,579.225336,573.598930,576.801629,576.858583,576.434464,575.852411,574.653628,574.763646,572.854820,570.396139
2006,,,,,560.389434,558.317843,558.317843,564.919173,569.078699,571.747400,571.751482,573.479270,567.782031,570.487642,570.811280,570.950381,571.409763,568.450936,568.584509,568.173233,566.315371
2007,,,,,,590.204470,591.397829,594.985933,596.068267,594.609512,594.659043,596.041322,590.264060,594.140242,594.732074,594.220571,594.665366,593.515764,593.755254,591.888685,589.956262
2008,,,,,,,573.707564,578.346244,575.611529,576.528039,576.574742,577.444930,572.155723,574.805871,575.453993,575.586908,579.367139,576.558336,576.808657,575.769904,574.214346
2009,,,,,,,,542.997577,542.348107,542.049916,542.521192,542.829459,539.497498,540.518687,543.067901,542.549600,546.610441,543.967590,544.139661,542.810705,541.129888
2010,,,,,,,,,544.877912,554.019164,554.408239,555.003760,553.720587,555.459694,556.420246,555.549849,558.804007,556.560518,556.062099,554.734259,554.307404
2011,,,,,,,,,,555.613967,557.289691,558.152723,560.003139,560.775900,566.674476,566.740991,569.870198,567.054133,565.254013,563.320374,562.832438
2012,,,,,,,,,,,550.546594,563.423613,565.458151,563.675200,570.157634,569.737013,569.262731,568.223147,565.781728,564.221191,561.769531
2013,,,,,,,,,,,,573.094039,574.471570,568.892396,577.346378,576.327006,573.698737,572.613311,569.539743,568.853799,568.589748
2014,,,,,,,,,,,,574.099776,572.728379,568.008388,577.359552,575.942179,570.563417,569.839687,566.353017,566.468858,564.938241
2015,,,,,,,,,,,,,568.094186,565.576677,576.756850,575.906939,573.061376,574.298190,570.680331,565.644081,563.002592
2016,,,,,,,,,,,,,,558.189000,564.068416,564.032530,559.566962,560.525313,557.689727,558.871646,553.707010
2017,,,,,,,,,,,,,,,571.138877,572.834389,569.360436,571.544619,566.651892,569.602989,566.660291
2018,,,,,,,,,,,,,,,,586.504635,579.470372,584.369116,577.066285,579.078844,575.090775
2019,,,,,,,,,,,,,,,,,582.389608,584.714184,578.587718,582.024977,579.007021
2020,,,,,,,,,,,,,,,,,,534.863824,522.845296,526.581630,524.207921
2021,,,,,,,,,,,,,,,,,,,537.173737,540.311631,537.478662
2022,,,,,,,,,,,,,,,,,,,,550.611613,547.657678
2023,,,,,,,,,,,,,,,,,,,,,545.478503
