"Year","Coal","Oil","Gas","Cement"
1950,96.821200,52.446496,3.554080,1.312008
1951,96.883488,60.382720,4.081696,1.333752
1952,89.850207,63.829077,4.275790,1.453714
1953,82.938304,69.846832,4.810832,1.744417
1954,80.084048,75.177952,5.946672,1.758994
1955,72.215337,85.757774,7.438081,1.973416
1956,78.482880,97.205920,8.540784,2.253256
1957,64.926080,100.122464,10.863760,2.711176
1958,57.264656,104.566896,13.428560,2.758422
1959,53.545696,107.659312,17.305072,2.816570
1960,49.638928,115.739896,21.536583,2.594879
1961,45.594816,118.662304,22.965952,2.783862
1962,47.031104,126.287088,25.977760,3.085507
1963,46.598752,134.270944,22.365056,3.143656
1964,51.918880,143.720400,34.159472,3.547061
1965,54.178780,151.746017,38.035431,3.746947
1966,52.582064,155.826256,42.421792,4.001347
1967,57.315952,171.489856,45.063536,3.583404
1968,60.577644,179.204741,55.524927,3.659768
1969,59.121599,181.527051,58.297209,3.699701
1970,58.869488,211.372496,62.625088,3.561598
1971,55.905312,220.327312,67.468896,4.068172
1972,62.177482,233.317611,76.485264,4.476858
1973,52.039792,238.174656,81.868416,4.995054
1974,48.521896,248.922491,83.516431,5.135027
1975,61.288294,241.987450,85.914265,4.933023
1976,59.103984,233.733888,98.928000,4.767158
1977,65.031752,233.702476,101.953548,4.776091
1978,69.512795,233.823426,104.551318,5.112975
1979,76.032295,244.295562,112.573670,5.832969
1980,81.167920,241.294388,112.040529,5.207679
1981,83.682096,227.908128,110.026256,5.034408
1982,88.441632,208.642816,110.326704,4.182152
1983,93.519936,193.810944,114.031008,3.906182
1984,102.918096,192.506560,121.230768,4.276370
1985,99.770720,186.658816,125.224528,5.063271
1986,92.491189,186.429672,115.783448,5.269662
1987,99.030592,201.864416,119.120304,6.258507
1988,106.412696,210.879824,127.202065,5.986391
1989,106.900864,206.642272,138.422256,6.262814
1990,99.138687,212.193422,125.705694,5.823211
1991,104.151877,199.963839,125.275649,4.770787
1992,106.984912,202.862030,132.472711,4.804072
1993,99.617615,206.159921,137.021784,4.892831
1994,103.286768,211.172606,140.260161,5.769324
1995,104.709295,213.867570,147.984647,6.529322
1996,106.866505,220.801773,154.546669,6.185381
1997,113.730673,228.748866,153.154827,6.657483
1998,119.841354,231.618024,149.967190,6.828347
1999,120.135646,234.588781,162.468358,7.118443
2000,129.482813,237.243055,173.030792,7.232124
2001,126.846711,241.281836,165.269178,6.982743
2002,124.528201,242.196769,171.330858,7.148304
2003,123.577433,257.912700,173.956241,7.248136
2004,116.232568,263.666583,169.728191,7.519955
2005,117.260532,258.105338,168.709423,7.613986
2006,114.604354,256.936598,168.048716,7.728498
2007,119.203817,263.616762,180.414503,7.731020
2008,113.144269,255.220308,180.741711,6.988372
2009,93.713634,251.479052,173.863632,5.364043
2010,96.394711,257.185085,177.710462,6.005436
2011,87.381715,258.636419,193.458998,6.020141
2012,82.209124,258.238281,196.531921,6.532305
2013,79.920807,259.850406,203.564314,5.973037
2014,77.557753,252.104242,210.171161,5.911522
2015,74.336433,251.970834,212.679885,6.184772
2016,74.532104,247.841961,209.466818,6.114245
2017,73.962812,252.356509,217.101726,6.863102
2018,62.467443,258.216310,230.629019,6.989642
2019,59.811226,260.941883,233.909408,7.195472
2020,49.442344,225.772637,224.875875,6.712529
2021,47.058990,233.623917,231.229325,7.384992
2022,39.156512,242.290892,240.854257,6.751512
2023,36.384230,241.526454,240.939849,7.300192
2024,28.672479,244.571914,233.467728,7.300192
