"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1988,34.615227,1.785259,6.592715,25.160880,0.807096,0.269276
1990,29.880454,1.706779,5.637570,21.609404,0.671154,0.255548
1991,23.353071,1.283555,3.909167,17.284062,0.632721,0.243567
1992,19.614654,1.164722,3.311828,14.285790,0.594309,0.258005
1993,17.758532,1.170332,2.931457,12.742515,0.600443,0.313786
1994,17.333829,1.091982,3.159053,12.197366,0.582693,0.302734
1995,16.737981,1.078613,4.641474,10.221897,0.591532,0.204465
1996,16.301316,1.089704,4.775961,9.668237,0.562597,0.204817
1997,15.475386,1.017921,3.600849,10.112853,0.553465,0.190299
1998,12.703771,1.070191,2.218273,8.597595,0.602924,0.214787
1999,13.237710,1.000237,1.854068,9.555598,0.591840,0.235967
2000,13.711964,0.985485,2.748597,8.913912,0.577611,0.486359
2001,13.757336,1.013093,2.757429,9.155833,0.544974,0.286007
2002,13.405559,1.017788,2.293507,9.357800,0.526019,0.210445
2003,12.746152,1.082532,2.380406,8.581303,0.503413,0.198499
2004,14.748718,1.059212,2.823769,10.174365,0.517668,0.173704
2005,14.142218,1.094106,3.036217,9.340861,0.496722,0.174313
2006,12.588614,1.150579,1.666076,9.081545,0.504734,0.185679
2007,12.817605,1.123057,2.035735,8.791968,0.475583,0.391262
2008,13.475244,1.061218,1.956456,9.747302,0.499139,0.211130
2009,12.134556,0.997049,0.955378,9.483052,0.496908,0.202169
2010,13.812107,1.023788,0.960451,11.063666,0.504099,0.260104
2011,12.712002,1.112853,0.845990,9.946467,0.513672,0.293021
2012,13.050771,1.061044,0.516724,10.589272,0.519478,0.364253
2013,14.355783,0.968478,0.462923,11.995651,0.532181,0.396549
2014,15.912715,1.026644,0.469472,13.503712,0.529407,0.383480
2015,16.326893,1.115922,0.471965,13.747372,0.568406,0.423227
2016,17.457905,1.089650,0.425174,14.944348,0.573937,0.424796
2017,17.439878,1.160281,0.354071,14.943886,0.568339,0.413302
2018,17.123944,1.238648,0.428171,14.549443,0.513924,0.393759
2019,17.181564,1.276173,0.330309,14.677741,0.504892,0.392448
2020,16.719142,1.201724,0.312553,14.288423,0.520820,0.395620
2021,17.103828,1.333482,0.314574,14.548790,0.519598,0.387384
2022,16.623427,1.397816,0.295617,14.030877,0.487395,0.411722
2023,16.691656,1.228102,0.325298,14.216090,0.489165,0.433002
2024,16.003580,1.195463,0.407286,13.433369,0.491115,0.476347
