1998,,0.497501,0.740682,0.528454,0.533947,0.443751,0.440402,0.431167,0.395144,0.432355,0.431469,0.432271,0.429165,0.361897,0.321368,0.321377,0.321376,0.321355,0.333864
1999,,0.423944,0.704716,0.505522,0.498650,0.413700,0.410765,0.412310,0.375126,0.411670,0.411188,0.411618,0.408733,0.342843,0.305935,0.305945,0.305943,0.305929,0.317886
2000,0.484856,0.430380,0.693167,0.505742,0.490129,0.406318,0.404652,0.403202,0.368762,0.406377,0.405976,0.405966,0.402746,0.337594,0.303420,0.303427,0.303425,0.303390,0.312545
2001,0.447056,0.396184,0.671277,0.475459,0.455331,0.375322,0.374459,0.373244,0.338120,0.378589,0.378208,0.378197,0.373073,0.309264,0.277733,0.277739,0.277736,0.277731,0.284724
2002,,0.403895,0.679571,0.471030,0.458175,0.381530,0.380384,0.382464,0.340217,0.372304,0.372239,0.372228,0.378387,0.318936,0.289656,0.289664,0.289661,0.289805,0.296836
2003,,0.445992,0.722780,0.513426,0.496351,0.419647,0.417978,0.417157,0.372631,0.387101,0.387038,0.387023,0.395937,0.342177,0.315066,0.315074,0.314663,0.314660,0.321517
2004,,,0.703425,0.509915,0.477884,0.403927,0.402051,0.396857,0.353264,0.363781,0.363732,0.363721,0.371247,0.322150,0.297031,0.297042,0.297504,0.297508,0.304346
2005,,,0.670353,0.463815,0.448186,0.377667,0.375653,0.369207,0.327140,0.346588,0.346497,0.346484,0.352358,0.306630,0.283267,0.283280,0.282125,0.282127,0.289062
2006,,,0.661728,0.463109,0.441780,0.373538,0.371642,0.363742,0.320347,0.335144,0.335087,0.335076,0.340076,0.298854,0.277178,0.277196,0.276916,0.276922,0.283723
2007,,,0.654517,0.456822,0.440385,0.375222,0.372698,0.364302,0.321957,0.332743,0.332574,0.332565,0.336280,0.297874,0.277574,0.277595,0.275919,0.275927,0.282455
2008,,,0.647808,0.445269,0.429526,0.368050,0.365474,0.357576,0.315121,0.324110,0.323910,0.323902,0.327223,0.292572,0.274672,0.274694,0.273597,0.273607,0.279903
2009,,,,0.417072,0.409958,0.350529,0.348005,0.342501,0.300074,0.310512,0.310432,0.310425,0.315082,0.284983,0.265749,0.265775,0.264265,0.264274,0.270272
2010,,,,,0.406148,0.350502,0.348456,0.343460,0.301577,0.309541,0.309449,0.309440,0.313767,0.288032,0.270907,0.270934,0.269501,0.269505,0.275168
2011,,,,,,0.365849,0.360712,0.353312,0.310673,0.319035,0.318899,0.318891,0.322253,0.297097,0.281272,0.281298,0.281163,0.281171,0.286942
2012,,,,,,,0.342161,0.338388,0.296620,0.304040,0.304201,0.304191,0.307451,0.285406,0.270028,0.270054,0.269928,0.269937,0.275674
2013,,,,,,,,0.332729,0.294469,0.299701,0.299821,0.299784,0.302588,0.282658,0.266632,0.266657,0.265639,0.265644,0.271410
2014,,,,,,,,,0.293046,0.295493,0.295586,0.295499,0.298393,0.281374,0.264430,0.264464,0.263995,0.263992,0.270086
2015,,,,,,,,,,0.292549,0.293587,0.293527,0.298017,0.283909,0.265690,0.265730,0.265281,0.265317,0.271341
2016,,,,,,,,,,,0.281937,0.281950,0.288529,0.273296,0.259242,0.259286,0.258583,0.259121,0.265151
2017,,,,,,,,,,,,0.271387,0.280046,0.268018,0.254432,0.254479,0.254132,0.254134,0.260168
2018,,,,,,,,,,,,,0.270147,0.257254,0.242884,0.242926,0.242200,0.242189,0.248221
2019,,,,,,,,,,,,,,0.249836,0.233010,0.233113,0.231903,0.231890,0.237662
2020,,,,,,,,,,,,,,,0.229344,0.228815,0.228035,0.228001,0.234105
2021,,,,,,,,,,,,,,,,0.234307,0.235094,0.235104,0.241006
2022,,,,,,,,,,,,,,,,,0.234361,0.233755,0.238754
2023,,,,,,,,,,,,,,,,,,0.213836,0.218769
2024,,,,,,,,,,,,,,,,,,,0.208212
