"Year","Sawnwood","Wood panels","Paper & paper products","Roundwood"
1961,0.127950,0.002400,0.055600,0.012700
1962,0.121900,0.002700,0.057800,0.010500
1963,0.091650,0.002600,0.048000,0.007301
1964,0.066450,0.001900,0.051600,0.006201
1965,0.060450,0.002600,0.057200,0.007200
1966,0.060450,0.002738,0.057200,0.007200
1967,0.060450,0.002738,0.057200,0.005900
1968,0.060450,0.002738,0.057200,0.005700
1969,0.060450,0.002738,0.057200,0.005700
1970,0.060450,0.002738,0.057200,0.005700
1971,0.060450,0.002738,0.057200,0.005700
1972,0.060450,0.002738,0.057200,0.005700
1973,0.060450,0.002738,0.057200,0.005700
1974,0.060450,0.002738,0.057200,0.005700
1975,0.060450,0.002738,0.057200,0.005700
1976,0.015600,0.002500,0.026800,0.002800
1977,0.005200,0.001400,0.027400,0.002300
1978,0.004200,0.001300,0.023200,0.001900
1979,0.007000,0.001500,0.028200,0.001900
1980,0.009400,0.001600,0.039800,0.002100
1981,0.014800,0.002100,0.049200,0.003200
1982,0.008600,0.002000,0.039800,0.002800
1983,0.005300,0.002000,0.033400,0.004700
1984,0.004000,0.001400,0.029400,0.004700
1985,0.004000,0.001400,0.029400,0.004700
1986,0.002800,0.000900,0.024200,0.003000
1987,0.002700,0.000600,0.025600,0.003000
1988,0.000500,0,0.012386,0.003000
1989,0.000500,0,0.012004,0.003000
1990,0.006874,0.000179,0.022420,
1991,0.006874,0.000179,0.021200,
1992,0.005716,0.001693,0.074934,
1993,0.000316,0.000556,0.014574,
1994,0.000067,0.000957,0.019656,0
1995,0.001742,0.003719,0.041266,0.000651
1996,0.000200,0.011300,0.041400,0.000575
1997,0.000200,0.011300,0.046000,0
1998,0,0.011300,0.050200,0
1999,0,0.006500,0.047000,0
2000,0,0.010300,0.042680,0
2001,0,0.012400,0.042680,0
2002,0,0.012400,0.042680,0
2003,0,0.012400,0.042680,0
2004,0.002357,0.014098,0.089134,0.001091
2005,0.002357,0.014098,0.089134,0.001091
2006,0.002357,0.014098,0.089134,0.001091
2007,0.002357,0.008750,0.091546,0.001091
2008,0.000931,0.003889,0.032290,0.002003
2009,0.001643,0.006608,0.049550,0.000296
2010,0.001581,0.022175,0.116104,0.002336
2011,0.002179,0.023443,0.099166,0.000492
2012,0.003242,0.029011,0.117772,0.000723
2013,0.005314,0.031195,0.120534,0.000158
2014,0.003223,0.035613,0.134488,0.000540
2015,0.000802,0.037929,0.119220,0.000495
2016,0.001475,0.036314,0.125546,0.000202
2017,0.001537,0.036511,0.127130,0.003142
2018,0.001591,0.042857,0.154052,0.000467
2019,0.003085,0.043280,0.121608,0.000583
2020,0.002357,0.050339,0.093564,0.001325
2021,0.001740,0.073132,0.148938,0.001541
2022,0.002384,0.070810,0.119778,0.001088
2023,0.006084,0.088481,0.120636,0.001656
