"Year","Coal","Oil","Gas","Cement"
1950,2.859943,0.276335,0,0.043532
1951,3.034779,0.421780,0,0.049735
1952,3.389709,0.481050,0,0.073426
1953,3.656211,0.547800,0,0.094927
1954,4.003289,0.607018,0,0.116398
1955,4.739632,0.690010,0,0.144607
1956,5.043926,0.863298,0,0.169804
1957,5.170127,0.887534,0,0.197619
1958,4.364494,0.993204,0,0.230049
1959,5.085185,0.974412,0,0.173568
1960,4.766616,1.001288,0,0.175221
1961,3.914846,1.019067,0,0.127350
1962,3.698499,1.074127,0,0.116333
1963,3.504777,1.083762,0,0.111838
1964,3.186628,1.158774,0,0.123667
1965,3.401464,1.684256,0,0.123479
1966,4.990368,0.926992,0,0.123566
1967,4.176960,1.117520,0,0
1968,4.957392,1.253088,0,0.167177
1969,5.191888,1.363008,0,0.188983
1970,6.551232,1.366672,0,0.236228
1971,7.002631,1.453998,0,0.276090
1972,6.294752,1.612160,0,0.308914
1973,7.185104,1.751392,0,0.334354
1974,6.796720,1.875968,0,0.374331
1975,5.869728,2.110464,0,0.330720
1976,8.940160,1.652464,0,0.262306
1977,7.357312,1.689104,0,0.237995
1978,7.380049,1.703088,0,0.196545
1979,7.738368,1.505904,0,0.187383
1980,7.712720,1.681776,0,0.219456
1981,7.214416,1.919936,0,0.271035
1982,7.067856,1.450944,0,0.261057
1983,8.335600,1.828336,0,0.261160
1984,7.766886,1.825347,0,0.287406
1985,8.049808,1.857648,0,0.306253
1986,10.849104,1.894288,0,0.324631
1987,13.003001,1.821446,0,0.345659
1988,13.402912,2.300992,0,0.325557
1989,13.611760,2.202064,0,0.299830
1990,13.414412,1.835232,0,0.287369
1991,12.772704,2.363280,0,0.354568
1992,13.515790,2.818233,0,0.368354
1993,12.556528,3.066768,0,0.408659
1994,13.553136,3.392864,0,0.436598
1995,10.610944,4.012080,0,0.394376
1996,10.497360,3.990096,0,0.406790
1997,9.493424,3.960784,0,0.446784
1998,9.731584,3.949792,0,0.446099
1999,10.599952,4.719232,0,0.404921
2000,10.123632,3.286608,0,0.404298
2001,9.538268,2.648298,0,0.322156
2002,9.123360,2.531824,0,0.240655
2003,8.182553,2.267234,0,0.159795
2004,7.416723,1.812977,0,0.198943
2005,8.474832,1.985888,0,0.237769
2006,8.185376,1.905280,0,0.274805
2007,7.807984,1.872304,0,0.154873
2008,5.954843,1.611397,0,0.153854
2009,6.338720,1.641472,0,0.269577
2010,6.507264,1.938256,0,0.308492
2011,6.719776,3.260960,0,0.382463
2012,6.994576,3.693312,0,0.565881
2013,7.104496,4.103680,0,0.463198
2014,7.732336,3.717821,0,0.495991
2015,7.676080,3.755600,0,0.585114
2016,6.716112,3.403856,0,0.461117
2017,6.001632,3.356224,0,0.468867
2018,6.487402,4.160001,0,0.557990
2019,6.012624,3.777584,0,0.472742
2020,4.935408,3.063104,0,0.495991
2021,5.937809,3.734955,0,0.530865
2022,6.515522,3.378552,0,0.530865
2023,7.270984,3.362181,0,0.530865
