"Year","Total","Fossil CO¿","CH¡","N¿O","F-gas","LULUCF"
2005,1.795269,1.382873,0.457729,0.081872,0.078815,-0.206020
2020,2.409785,2.298060,0.513417,0.121460,0.039091,-0.562243
2021,2.596965,2.471411,0.519844,0.120995,0.048285,-0.563571
2022,2.822326,2.678327,0.531773,0.124655,0.059394,-0.571823
