"Year","Coal","Oil","Gas","Cement"
1900,10.654489,1.275072,0,0
1901,11.552861,1.626816,0,0
1902,12.925613,1.589809,0,0
1903,12.951801,1.850320,0,0
1904,14.307646,2.253360,0,0
1905,14.659039,2.271680,0,0
1906,17.035912,2.513504,0,0
1907,19.412784,2.359616,0,0
1908,22.237185,2.671056,0,0
1909,20.669179,3.473472,0,0
1910,20.977476,2.509840,0,0
1911,22.144365,2.638080,0,0
1912,25.608566,2.912880,0,0
1913,28.224120,3.242640,0,0
1914,28.671359,3.026783,0,0
1915,29.785497,3.356224,0,0
1916,30.044382,3.473125,0,0
1917,31.714841,3.304928,0,0
1918,36.087358,3.271952,0,0
1919,39.402634,3.572122,0,0
1920,31.277258,3.590720,0,0
1921,33.614350,3.891168,0,0
1922,33.104148,3.799223,0,0
1923,34.230945,3.740944,0,0
1924,36.879370,3.748581,0,0
1925,36.399249,3.685677,0,0
1926,36.568037,3.374544,0,0
1927,38.454286,3.429504,0,0
1928,39.256522,0.527616,0,0.288820
1929,40.781433,0.633872,0,0.292571
1930,41.451068,0.655856,0,0.292571
1931,37.814486,0.736464,0,0.300073
1932,35.092851,0.732800,0,0.303823
1933,34.459681,0.688832,0,0.318827
1934,38.411191,0.809744,0,0.390094
1935,40.081963,0.857376,0,0.453860
1936,39.375863,0.809744,0,0.498871
1937,43.599204,0.886688,0,0.581391
1938,49.357402,1.022256,0,0
1939,48.359522,0.952704,0,0
1940,51.177351,1.132176,0,0
1941,51.309952,1.187136,0,1.084012
1942,51.253596,1.143168,0,1.132774
1943,44.427819,1.121264,0,1.095343
1944,45.498576,1.139584,0,1.057830
1945,50.792808,0.970960,0,1.110268
1946,50.322074,0.897680,0,1.005243
1947,51.667890,0.762160,0,0.750228
1948,51.628194,0.769440,0,0.806445
1949,54.323309,0.776768,0,1.087763
1950,52.559716,7.188768,0,1.354077
1951,54.512266,7.851952,0,1.657901
1952,58.029929,7.562119,0,1.834102
1953,59.067109,7.679744,0,1.957973
1954,60.592021,9.541056,0,2.280551
1955,63.711459,12.750720,0,2.325562
1956,65.156810,13.945184,0,2.554367
1957,72.837722,15.894432,0,2.903202
1958,75.818566,16.842813,0,3.154401
1959,79.523467,18.386566,0,3.537223
1960,87.877989,19.444848,0,4.002217
1961,94.885304,21.310423,0.003664,4.204885
1962,103.260379,24.885252,0.010992,4.380947
1963,110.420156,27.106272,0.010992,4.771153
1964,105.924246,28.121885,0.021985,4.943815
1965,116.456074,30.814921,0.282134,5.397674
1966,116.983905,35.676368,0.311440,5.569961
1967,119.095576,32.697536,0.487312,5.820807
1968,123.826116,42.249584,0.751120,5.872180
1969,123.367700,45.350200,0.996627,6.438390
1970,123.550969,49.332096,0.923328,6.494620
1971,126.966498,55.442660,1.084525,7.052059
1972,134.376787,58.877807,1.205476,7.363109
1973,137.808890,61.749392,1.168816,6.920663
1974,145.638978,60.628208,1.359344,6.500907
1975,161.337966,61.838227,1.733097,7.288268
1976,168.920397,63.438496,2.293664,8.279466
1977,177.509626,68.557104,2.480528,8.322332
1978,174.688540,75.317184,2.740672,8.420936
1979,180.622434,82.663504,3.030128,7.751954
1980,197.336788,83.176464,2.487856,7.544839
1981,210.305165,89.713040,2.883568,8.887727
1982,213.122936,94.406624,4.360160,9.676066
1983,232.519145,99.169824,5.243184,10.950501
1984,231.492615,106.104774,6.170118,12.592760
1985,253.288912,116.759685,7.199698,14.389872
1986,273.171292,121.857312,10.310496,16.005568
1987,291.855895,127.671122,12.776272,16.411638
1988,317.171615,133.615088,15.205600,18.228972
1989,339.625441,150.714021,18.517739,20.790914
1990,366.513577,158.166611,21.097187,22.347914
1991,393.042584,166.422544,23.563184,24.503037
1992,411.414451,188.054800,27.256496,25.156198
1993,433.121232,186.878656,26.996352,26.602355
1994,455.719755,198.955200,28.996896,28.540079
1995,471.722554,216.281275,39.050735,31.103789
1996,504.498236,243.160345,39.746906,34.079363
1997,527.722091,244.201936,46.023504,37.418160
1998,524.125289,262.892000,47.595360,39.026475
1999,560.527575,300.976036,52.618704,44.592480
2000,572.876042,312.847210,52.790912,45.957013
2001,582.080594,316.721400,53.128187,46.739658
2002,598.597318,325.220049,57.609072,49.111237
2003,625.889916,330.614767,58.565376,50.880079
2004,669.967666,348.234225,58.316038,55.544666
2005,721.468707,352.376464,59.356800,59.686569
2006,773.564320,369.693913,82.579630,64.905401
2007,842.477053,391.897212,87.956133,68.333266
2008,910.795285,413.233267,90.276573,73.244725
2009,983.946901,432.659576,112.463106,81.267957
2010,1015.983053,439.499631,134.121149,86.029240
2011,1074.385011,460.104497,136.260235,91.314496
2012,1206.451742,489.813787,125.604798,100.237156
2013,1276.383262,496.940142,110.689227,107.819842
2014,1407.057023,512.464807,109.467500,115.824896
2015,1449.586558,556.116946,106.870633,117.507915
2016,1499.401065,614.596905,113.622467,123.281311
2017,1551.256089,632.558480,118.922003,121.047241
2018,1668.317927,657.084132,126.201229,138.964893
2019,1661.940065,676.153668,128.675994,143.664137
2020,1561.798895,606.045141,127.994032,122.908202
2021,1767.296547,621.928493,133.191863,149.033459
2022,1855.854161,684.056824,124.008707,164.322963
2023,2032.011849,717.799099,132.419593,177.226423
2024,2106.581840,746.933317,147.567484,185.956829
