"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
2005,1.795268,1.248692,0.247092,0.443443,0.062061,-0.206020
2020,2.409785,2.128202,0.253448,0.498256,0.092124,-0.562243
2021,2.596965,2.290174,0.277932,0.502579,0.089851,-0.563571
2022,2.822326,2.492069,0.298800,0.509439,0.093842,-0.571823
