"Year","Bioenergy","Other","Biofuels","Nuclear","Hydro","Solar","Wind","Gas","Oil","Coal"
1965,"NaN",0,"NaN",0,0.013042,0,0,0.148442,0.990746,0.030438
1966,"NaN",0,"NaN",0,0.013210,0,0,0.160766,1.021919,0.025099
1967,"NaN",0,"NaN",0,0.013527,0,0,0.168118,1.046606,0.028225
1968,"NaN",0,"NaN",0,0.015943,0,0,0.187198,1.068417,0.027429
1969,"NaN",0,"NaN",0,0.014299,0,0,0.186498,1.108794,0.032840
1970,"NaN",0.000646,"NaN",0,0.016576,0,0,0.210760,1.002319,0.042201
1971,0.082226,0.000678,"NaN",0,0.016459,0,0,0.227530,1.067356,0.036999
1972,0.078192,0.000874,"NaN",0,0.015996,0,0,0.255328,1.062622,0.031145
1973,0.080146,0.000689,"NaN",0,0.031908,0,0,0.290548,1.070060,0.034187
1974,0.075035,0.000701,"NaN",0.010583,0.053169,0,0,0.307528,1.069550,0.042573
1975,0.070820,0.000735,"NaN",0.025711,0.055299,0,0,0.315090,1.012570,0.041439
1976,0.063487,0.000701,"NaN",0.026273,0.053384,0,0,0.354651,1.044703,0.041913
1977,0.070202,0.000736,"NaN",0.016722,0.061388,0,0,0.370406,1.100272,0.039631
1978,0.068826,0.000735,"NaN",0.029583,0.082464,0,0,0.360253,1.070169,0.048309
1979,0.070391,0.001092,"NaN",0.027499,0.113445,0,0,0.370406,1.151459,0.045006
1980,0.074130,0.001138,"NaN",0.023903,0.161177,0,0,0.403665,1.069121,0.040121
1981,0.072562,0.001000,"NaN",0.028766,0.156322,0,0,0.421871,1.002837,0.038018
1982,0.066628,0.001321,"NaN",0.019102,0.187272,0,0,0.479287,0.954066,0.038398
1983,0.074331,0.001781,"NaN",0.034782,0.196068,0,0,0.515347,0.967512,0.034848
1984,0.077931,0.001321,"NaN",0.047408,0.211603,0,0,0.548607,0.920162,0.025867
1985,0.074864,0.001379,"NaN",0.058900,0.219856,0,0,0.560510,0.855073,0.038159
1986,0.068719,0.001425,"NaN",0.058338,0.223870,0,0,0.605673,0.898988,0.043594
1987,0.074072,0.001218,"NaN",0.066040,0.233262,0,0,0.606023,0.959591,0.048383
1988,0.070886,0.001413,"NaN",0.059227,0.162436,0,0,0.707902,0.966001,0.049580
1989,0.060978,0.001218,"NaN",0.051474,0.140382,0,0,0.743612,0.886755,0.053650
1990,0.066620,0.001529,0,0.074376,0.188560,0,0,0.710353,0.827855,0.044158
1991,0.071503,0.001506,0,0.079228,0.168931,0,0,0.723307,0.864924,0.038858
1992,0.072213,0.001494,0,0.072333,0.204015,0,0,0.782123,0.909695,0.043805
1993,0.076950,0.001103,0,0.079167,0.253017,0,0,0.825886,0.891912,0.029052
1994,0.076831,0.001138,0,0.084121,0.290471,0,0,0.848993,0.941335,0.025434
1995,0.083772,0.001368,0,0.072180,0.282136,0,0,0.944920,0.934309,0.026691
1996,0.083514,0.002563,0,0.076194,0.239215,0,0.000102,1.084260,0.935272,0.027961
1997,0.079999,0.002054,0,0.081322,0.297263,0,0.000155,0.999185,0.991031,0.022060
1998,0.084322,0.002378,0,0.076133,0.281836,0.000000,0.000346,1.068155,1.019780,0.029655
1999,0.086421,0.003011,0,0.072588,0.227772,0.000000,0.000370,1.132924,1.033055,0.035588
2000,0.087909,0.004436,0,0.063098,0.304188,0.000000,0.000370,1.162682,0.953632,0.027046
2001,0.082572,0.004172,0,0.071640,0.386873,0.000000,0.000522,1.088461,0.883062,0.022165
2002,0.077967,0.006090,0,0.058695,0.375957,0.000000,0.000771,1.059753,0.838135,0.016511
2003,0.090316,0.010120,0,0.075801,0.352893,0.000001,0.000814,1.210646,0.854719,0.020138
2004,0.086711,0.009969,0,0.078334,0.316015,0.000001,0.000752,1.325129,0.916871,0.034271
2005,0.091870,0.010532,0,0.067986,0.352710,0.000001,0.000739,1.414404,0.960329,0.039462
2006,0.078890,0.012024,0,0.075894,0.389407,0.000001,0.000713,1.463418,1.012866,0.035726
2007,0.078537,0.012306,0,0.070858,0.317804,0.000001,0.000627,1.537639,1.129484,0.051697
2008,0.082257,0.013859,0,0.071777,0.315623,0.000001,0.000424,1.554794,1.141386,0.063058
2009,0.080982,0.013663,0,0.078946,0.348043,0.000001,0.000370,1.506080,1.091008,0.034635
2010,0.080685,0.016576,0.021324,0.069132,0.333335,0.000001,0.000253,1.515147,1.181369,0.048499
2011,0.084631,0.016309,0.031483,0.060991,0.309722,0.000016,0.000264,1.578232,1.224021,0.052627
2012,0.081961,0.017060,0.038873,0.060641,0.287881,0.000081,0.003651,1.643912,1.300523,0.049209
2013,0.083929,0.018464,0.042849,0.058439,0.321537,0.000148,0.004448,1.656997,1.381621,0.053781
2014,0.081173,0.017041,0.050008,0.051604,0.316152,0.000155,0.006042,1.661579,1.367696,0.057210
2015,0.081776,0.017437,0.054472,0.065484,0.313502,0.000142,0.005752,1.679492,1.394311,0.056931
2016,0.084158,0.013087,0.057734,0.076619,0.286738,0.000138,0.005275,1.735560,1.351059,0.043879
2017,0.092108,0.015963,0.066341,0.055970,0.302694,0.000157,0.005859,1.738801,1.335230,0.045091
2018,0.091692,0.018270,0.063339,0.062809,0.307442,0.001030,0.013456,1.753277,1.271559,0.049353
2019,0.100225,0.018961,0.064692,0.076883,0.261004,0.007589,0.047409,1.676121,1.169001,0.029246
2020,0.100967,0.026026,0.034726,0.096736,0.223785,0.012710,0.088974,1.581525,1.070558,0.036055
2021,0.106121,0.024178,0.037510,0.097911,0.184610,0.020682,0.121872,1.653666,1.226142,0.065714
