"Year","Bioenergy","Other","Biofuels","Nuclear","Hydro","Solar","Wind","Gas","Oil","Coal"
1965,"NaN",0,"NaN",0.015718,2.269691,0,0,1.466546,48.318957,88.510515
1966,"NaN",0,"NaN",0.035331,2.436118,0,0,1.749282,53.650021,82.006359
1967,"NaN",0,"NaN",0.162147,2.296986,0,0,2.238580,55.390968,78.429666
1968,"NaN",0,"NaN",0.232333,2.316825,0,0,3.656732,61.716432,79.071305
1969,"NaN",0,"NaN",0.646457,1.871267,0,0,5.183003,69.078562,81.031360
1970,1.356748,0.135039,"NaN",0.847269,2.383930,0,0,7.344762,75.594671,79.729567
1971,1.354491,0.146523,"NaN",0.808759,1.824355,0,0,9.676162,78.525087,76.087909
1972,1.437346,0.148867,"NaN",1.236818,1.787545,0,0,12.507162,82.754894,74.151030
1973,1.331694,0.153840,"NaN",1.571977,2.060827,0,0,16.123438,88.190623,74.369586
1974,1.533785,0.157315,"NaN",1.878637,2.388190,0,0,20.182434,80.064163,74.734032
1975,1.515128,0.164623,"NaN",3.140491,2.312941,0,0,21.327750,77.871798,67.795291
1976,1.540754,0.187370,"NaN",3.849731,1.880983,0,0,22.615410,84.296520,71.703908
1977,1.576502,0.183143,"NaN",5.387563,2.392763,0,0,24.060576,83.411017,68.989013
1978,1.588082,0.193928,"NaN",5.740440,2.503715,0,0,25.841983,87.163650,70.019583
1979,1.599292,0.212878,"NaN",6.825792,2.511654,0,0,28.622217,90.095171,74.239173
1980,2.027043,0.290487,"NaN",7.300022,2.609625,0,0,28.264791,81.654544,76.073920
1981,2.189150,0.266902,"NaN",8.617204,2.728922,0,0,27.060479,74.210231,77.450785
1982,2.352454,0.266354,"NaN",9.795920,2.707292,0,0,25.134525,70.221068,75.677029
1983,2.348798,0.228197,"NaN",10.280498,2.568036,0,0,26.145925,68.803454,78.481249
1984,2.532817,0.243405,"NaN",13.737571,2.535999,0,0,27.303388,68.574231,80.997747
1985,2.568046,0.243346,"NaN",18.241203,2.385826,0,0,26.962922,70.607325,80.495755
1986,2.056351,0.235673,"NaN",17.132322,2.541044,0,0.000137,26.827670,74.228088,75.901041
1987,1.941878,0.212773,"NaN",18.539018,2.773104,0,0.000273,28.979323,72.008755,75.310603
1988,2.114631,0.239845,"NaN",20.412527,2.723689,0,0.001085,28.388572,71.695518,74.057156
1989,2.012280,0.254731,"NaN",20.926920,2.460925,0,0.003507,28.892442,66.984508,74.817758
1990,2.003296,0.207772,0,19.626960,2.324977,0.000134,0.009523,28.887166,69.727124,69.382303
1991,1.970515,0.217593,0,18.867938,2.114306,0.000133,0.013339,30.188396,72.522162,60.611811
1992,1.993765,0.223806,0.002306,20.225047,2.473318,0.000265,0.036499,29.697103,72.787934,54.512700
1993,2.001750,0.237188,0.002295,19.460629,2.504946,0.000396,0.079270,31.280860,73.581799,51.192858
1994,2.009678,0.270809,0.012802,19.095889,2.657930,0.000526,0.119636,31.731832,72.637828,49.469839
1995,2.003963,0.290262,0.015953,19.404296,2.828623,0.000656,0.196833,34.497442,72.384494,46.770577
1996,2.057961,0.302915,0.025003,20.305878,2.463942,0.000786,0.266061,38.519590,73.455071,46.467485
1997,2.683208,0.324143,0.040829,21.365340,2.477367,0.001438,0.387710,36.737043,72.893207,44.949922
1998,2.894692,0.383138,0.045309,20.248576,2.481213,0.001959,0.586158,37.033595,72.893307,43.827923
1999,2.862012,0.414266,0.058969,21.293093,2.700025,0.002480,0.721538,36.910238,70.674358,42.180260
2000,3.058784,0.479114,0.113417,21.244620,3.250264,0,1.240061,36.606053,69.324942,43.794869
2001,3.236109,0.733097,0.158859,21.327806,3.010064,0.012974,1.362313,38.620520,70.263124,43.940241
2002,3.462403,0.903061,0.249845,20.408554,3.057766,0.025804,2.038511,38.594398,67.973661,44.076433
2003,4.894070,1.264184,0.358415,20.328662,2.351432,0.040172,2.449719,39.108983,66.723962,44.857712
2004,5.499954,1.503966,0.478220,20.464702,2.648257,0.071103,3.321407,39.346486,66.026629,43.771892
2005,6.247574,2.080998,0.883900,19.858452,2.492658,0.166025,3.525364,40.020084,64.721919,41.907440
2006,7.267429,2.680440,1.410182,20.264639,2.527620,0.285810,3.952632,40.802382,64.624229,43.606994
2007,8.281181,3.484553,1.602869,16.909236,2.654453,0.393341,5.079070,39.304663,58.509814,44.711271
2008,9.112028,3.965968,1.405794,17.782487,2.546320,0.561503,5.154793,39.671541,62.014354,41.302803
2009,9.156933,4.370153,1.396068,16.019610,2.354562,0.830796,4.877139,37.404152,59.357391,36.960744
2010,10.657437,4.797019,1.396273,16.571786,2.574410,1.469845,4.736114,38.986308,60.098542,39.670660
2011,10.632303,5.208924,1.452335,12.637092,2.155320,2.438289,6.081026,35.751231,58.064098,40.269123
2012,12.018152,6.091400,1.544820,11.553039,2.633410,3.237321,6.255786,35.807735,57.629148,41.324957
2013,12.350682,6.412609,1.380046,11.214330,2.762529,3.678206,6.334789,37.451688,58.806438,42.460944
2014,11.775285,6.790083,1.443861,11.104500,2.333617,4.117279,6.969398,32.497669,57.097631,40.719153
