"Year","Coal","Oil","Gas","Cement"
1959,0.051237,2.898552,0.139072,0.094383
1960,0.091520,3.821884,0.146432,0.141614
1961,0.098928,4.290544,0.131904,0.163543
1962,0.087936,4.393136,0.135568,0.159909
1963,0.091600,5.452032,0.106256,0.178080
1964,0.076906,6.994777,0.098879,0.228847
1965,0.058650,7.855385,0.098971,0.367223
1966,0.062288,9.236944,0.113584,0.421577
1967,0.047632,9.530064,0.139232,0.410674
1968,0.047632,9.885472,0.135568,0.461554
1969,0.058624,8.401552,0.197856,0.479726
1970,0.062272,13.758529,0.043957,0.508672
1971,0.153888,14.982096,0.164880,0.544658
1972,0.032983,15.916010,0.227215,0.581015
1973,0.128240,15.363152,0.227168,0.643399
1974,0.161216,15.330176,0.476320,0.691703
1975,0.069616,15.187280,0.575248,0.736774
1976,0.095279,18.806534,0.681609,0.891520
1977,0.117248,17.829024,0.626544,0.915304
1978,0.091600,19.195696,0.106256,1.137212
1979,0.135568,22.295440,0.117248,1.177953
1980,0.205211,23.031257,0.139250,1.226926
1981,0.384720,26.127984,0.153888,1.488717
1982,0.355408,25.325568,0.168544,1.652372
1983,0.992944,30.535776,0.740128,1.716083
1984,1.091987,25.694684,1.645310,1.855255
1985,1.439952,27.699840,3.385536,1.679323
1986,1.062657,27.969877,6.533511,1.926832
1987,1.300720,28.058912,7.676080,1.801124
1988,1.161488,30.444176,6.444976,2.059572
1989,4.803504,32.345792,6.891984,2.631406
1990,5.411728,35.713008,6.837024,3.244500
1991,6.071248,39.776384,13.292992,3.383550
1992,6.324064,44.180512,16.004352,3.275400
1993,5.385854,50.289957,22.027045,3.424750
1994,6.232464,52.787248,22.390704,4.006700
1995,6.331392,55.886992,42.007760,4.284800
1996,7.738120,59.043470,36.250455,4.789500
1997,6.375360,69.242272,35.441872,5.206650
1998,6.283760,59.701216,35.940176,5.325100
1999,5.206544,52.823888,37.959040,5.479600
2000,7.873705,56.152817,49.671391,6.587950
2001,9.929712,63.480536,48.582305,6.327250
2002,12.545536,60.705152,49.024320,7.145680
2003,18.213744,62.222048,61.881296,8.209940
2004,31.719248,67.615456,59.217568,8.196900
2005,26.109664,68.798928,64.079696,8.062240
2006,26.626288,62.324640,69.546384,8.603500
2007,29.934279,68.826858,65.437726,8.345580
2008,38.036676,70.210845,72.632793,8.863220
2009,46.591424,68.612064,65.442704,8.385920
2010,55.337392,73.375264,60.807744,7.413250
2011,55.543511,71.753320,64.784275,8.105370
2012,59.869760,74.276608,66.289088,8.504810
2013,57.989249,87.212871,82.273874,9.368970
2014,57.866418,88.717760,82.562148,9.856730
2015,66.318400,76.189216,77.211472,8.981140
2016,71.044960,88.368352,73.525488,13.415570
2017,78.608623,81.272391,70.426790,12.581372
2018,84.147424,82.890672,84.261008,11.772656
2019,85.063424,79.127744,90.284624,10.797636
2020,94.558656,70.517073,76.509741,13.368605
2021,85.794767,71.102525,82.002525,13.385331
