"Year","Bioenergy","Other","Biofuels","Nuclear","Hydro","Solar","Wind","Gas","Oil","Coal"
1965,"NaN",0,"NaN",0,0,0,0,0.021614,0.824888,0
1966,"NaN",0,"NaN",0,0,0,0,0.025992,0.831966,0
1967,"NaN",0,"NaN",0,0,0,0,0.031310,0.839044,0
1968,"NaN",0,"NaN",0,0,0,0,0.037654,0.846211,0
1969,"NaN",0,"NaN",0,0,0,0,0.045332,0.853454,0
1970,"NaN",0,"NaN",0,0,0,0,0.055301,0.890978,0
1971,0.000062,0,"NaN",0,0,0,0,0.046136,0.901643,0
1972,0.000062,0,"NaN",0,0,0,0,0.052292,0.963517,0
1973,0.000062,0,"NaN",0,0,0,0,0.061560,1.022041,0
1974,0.000041,0,"NaN",0,0,0,0,0.077908,1.071766,0
1975,0.000041,0,"NaN",0,0,0,0,0.092682,0.819057,0
1976,0.000091,0,"NaN",0,0,0,0,0.100052,0.954007,0
1977,0.000062,0,"NaN",0,0,0,0,0.140801,1.103944,0
1978,0.000112,0,"NaN",0,0,0,0,0.194153,1.193055,0
1979,0.000123,0,"NaN",0,0,0,0,0.238374,1.442262,0
1980,0.000062,0,"NaN",0,0,0,0,0.332561,1.179138,0
1981,0.000185,0,"NaN",0,0,0,0,0.387760,1.416693,0
1982,0.000339,0,"NaN",0,0,0,0,0.410981,1.575689,0
1983,0.000339,0,"NaN",0,0,0,0,0.401303,1.751432,0
1984,0.000339,0,"NaN",0,0,0,0,0.622440,1.952633,0
1985,0.000123,0,"NaN",0,0,0,0,0.642960,1.984082,0
1986,0.000370,0,"NaN",0,0,0,0,0.861840,1.962932,0
1987,0.000370,0,"NaN",0,0,0,0,0.916560,2.077697,0
1988,0.000370,0,"NaN",0,0,0,0,0.995220,2.137768,0
1989,0.000513,0,"NaN",0,0,0,0,1.019160,2.064403,0
1990,0.000513,0,"NaN",0,0,0,0,1.146384,2.195629,0
1991,0.000513,0,"NaN",0,0,0,0,1.202814,2.298014,0
1992,0.000339,0,"NaN",0,0,0,0,1.308150,2.226173,0
1993,0.000246,0,"NaN",0,0,0,0,1.369368,2.240893,0
1994,0.000537,0,"NaN",0,0,0,0,1.462734,2.711756,0
1995,0.000437,0,"NaN",0,0,0,0,1.468206,2.599815,0
1996,0.000176,0,"NaN",0,0,0,0,1.518822,2.687968,0
1997,0.000162,0,"NaN",0,0,0,0,1.550628,2.734268,0
1998,0.000188,0,"NaN",0,0,0,0,1.601244,2.908033,0
1999,0.000188,0,"NaN",0,0,0,0,1.580040,3.011509,0
2000,0.000188,0,"NaN",0,0,0,0,1.703502,3.102065,0
2001,0.000188,0,"NaN",0,0,0,0,1.836198,3.283868,0.000330
2002,0.000219,0,"NaN",0,0,0,0,1.939140,3.393319,0.000519
2003,0.000219,0,"NaN",0,0,0,0,2.054052,3.594375,0.000661
2004,0.000220,0,"NaN",0,0,0,0,2.246256,3.881966,0.000590
2005,0.000220,0,"NaN",0,0,0,0,2.436408,3.894843,0.001171
2006,0.000220,0,"NaN",0,0,0,0,2.512366,4.077362,0.000830
2007,0.000250,0,"NaN",0,0,0,0,2.545164,4.330523,0.002323
2008,0.000250,0,"NaN",0,0,0.000006,0,2.751048,4.790103,0.002687
2009,0.000250,0,"NaN",0,0,0.000006,0,2.682990,5.218654,0.000985
2010,0.000250,0,"NaN",0,0,0.000041,0,2.997972,5.735358,0.002830
2011,0.000281,0,"NaN",0,0,0.000054,0,3.155292,6.025747,0.002756
2012,0.000281,0,"NaN",0,0,0.000253,0,3.397086,6.338308,0.003232
2013,0.000282,0,"NaN",0,0,0.000417,0,3.421026,6.356300,0.004136
2014,0.000282,0,"NaN",0,0,0.000447,0,3.501396,7.024766,0.005734
2015,0.000313,0,"NaN",0,0,0.000445,0,3.572190,7.288925,0.003731
2016,0.000313,0,"NaN",0,0,0.000442,0,3.791412,7.361411,0.003079
2017,0.000314,0,"NaN",0,0,0.000623,0,3.933008,7.138715,0.004822
2018,0.000320,0,"NaN",0,0,0.001519,0,4.035600,6.901402,0.004012
2019,0.000325,0,"NaN",0,0,0.001962,0,4.001400,6.783124,0.004221
2020,0.000330,0,"NaN",0,0,0.001960,0,4.069800,6.539723,0.003701
2021,0.000339,0,"NaN",0,0,0.007823,0,4.222331,6.590368,0.003691
