"Year","Bioenergy","Other","Biofuels","Nuclear","Hydro","Solar","Wind","Gas","Oil","Coal"
1965,"NaN",0,"NaN",0,0.209571,0,0,0,0.598973,0.406120
1966,"NaN",0,"NaN",0,0.290166,0,0,0,0.708600,0.375723
1967,"NaN",0,"NaN",0,0.241187,0,0,0,0.858528,0.381836
1968,"NaN",0,"NaN",0.000848,0.259614,0,0,0,0.911882,0.386525
1969,"NaN",0,"NaN",0.008468,0.325774,0,0,0.003381,1.038173,0.388954
1970,0.000456,0.000540,"NaN",0.009428,0.295637,0,0,0.002691,1.184349,0.410893
1971,0.000507,0.000598,"NaN",0.025773,0.338686,0,0,0.014326,1.303596,0.412944
1972,0.000590,0.000701,"NaN",0.048532,0.377573,0,0,0.042178,1.374533,0.422909
1973,0.000544,0.000644,"NaN",0.066858,0.307773,0,0,0.040723,1.651059,0.414200
1974,0.000498,0.000586,"NaN",0.073783,0.325401,0,0,0.050904,1.730669,0.401179
1975,0.001101,0.001299,"NaN",0.077062,0.277466,0,0,0.052504,1.799657,0.444596
1976,0.001821,0.002149,"NaN",0.077175,0.222825,0,0,0.060285,2.041302,0.430612
1977,0.003006,0.003551,"NaN",0.066643,0.421846,0,0,0.057958,1.927278,0.461260
1978,0.003069,0.003631,"NaN",0.078135,0.428478,0,0,0.059376,1.984638,0.396406
1979,0.002056,0.002884,"NaN",0.068441,0.493904,0,0,0.057376,2.103504,0.451798
1980,0.011149,0.004160,"NaN",0.052975,0.314565,0,0,0.073556,2.227206,0.520796
1981,0.013172,0.004873,"NaN",0.097738,0.233576,0,0,0.083992,2.156540,0.642464
1982,0.014390,0.005597,"NaN",0.089596,0.280298,0,0,0.091591,2.038633,0.711965
1983,0.014386,0.006435,"NaN",0.108903,0.287920,0,0,0.099045,2.042751,0.748851
1984,0.016869,0.006321,"NaN",0.235825,0.335152,0,0,0.081228,1.926651,0.761328
1985,0.018602,0.007022,"NaN",0.286471,0.333055,0,0,0.086173,1.854795,0.752703
1986,0.018828,0.006183,"NaN",0.382635,0.282033,0,0,0.101517,1.837723,0.780001
1987,0.020025,0.006470,"NaN",0.421585,0.291496,0,0,0.108680,1.929948,0.756722
1988,0.021119,0.007734,"NaN",0.515513,0.375199,0,0,0.140241,1.975966,0.656574
1989,0.148549,0.006635,"NaN",0.573330,0.205973,0.000065,0.000138,0.180018,2.070644,0.809392
1990,0.167746,0.006229,0,0.554351,0.270536,0.000064,0.000149,0.208060,2.003760,0.804368
1991,0.157625,0.006229,0,0.567732,0.290421,0.000075,0.000160,0.234397,2.047135,0.837318
1992,0.144347,0.006608,0,0.569816,0.201406,0.000085,0.001096,0.245086,2.294489,0.854275
1993,0.144750,0.006654,0,0.572656,0.259497,0.000096,0.001235,0.240407,2.188415,0.768445
1994,0.145989,0.007343,0,0.565025,0.299981,0.000106,0.001863,0.263585,2.298760,0.792226
1995,0.145261,0.011618,0,0.566476,0.246031,0.000160,0.002874,0.323256,2.445351,0.794110
1996,0.146623,0.012446,0,0.575414,0.423699,0.000128,0.003875,0.361763,2.511303,0.671018
1997,0.149202,0.016813,0,0.564872,0.370217,0.000138,0.007899,0.473360,2.609415,0.768487
1998,0.155434,0.017594,0,0.602617,0.361989,0.000160,0.014392,0.485953,2.828158,0.732313
1999,0.158885,0.019812,0,0.601176,0.243380,0.000181,0.029210,0.556291,2.926544,0.820738
2000,0.161997,0.017157,0.002971,0.635438,0.314777,0.000192,0.050320,0.637070,2.965020,0.876548
2001,0.165161,0.018743,0.002958,0.646555,0.433903,0.000254,0.071483,0.686500,3.089349,0.802526
2002,0.170784,0.029718,0.005767,0.635406,0.240839,0.000315,0.098164,0.784924,3.114872,0.904265
2003,0.185558,0.036590,0.007949,0.619902,0.428622,0.000428,0.126068,0.893834,3.188576,0.842761
2004,0.190693,0.038268,0.007326,0.633185,0.328605,0.000581,0.162871,1.053687,3.263785,0.881280
2005,0.195304,0.030488,0.010589,0.569164,0.184230,0.000423,0.218288,1.249270,3.291919,0.858838
2006,0.195368,0.031879,0.007012,0.591013,0.265203,0.001219,0.238642,1.307425,3.313754,0.749772
2007,0.199196,0.033304,0.006363,0.538254,0.277217,0.005171,0.280627,1.330462,3.338269,0.838909
2008,0.198538,0.037406,0.008326,0.572479,0.238055,0.026080,0.333289,1.461318,3.222596,0.565385
2009,0.218727,0.039174,0.012861,0.509017,0.264942,0.060996,0.380906,1.307078,3.023513,0.394815
2010,0.214233,0.043872,0.059663,0.590772,0.420024,0.070588,0.436468,1.303073,2.942352,0.288764
2011,0.226912,0.051886,0.071166,0.550171,0.303854,0.086198,0.421409,1.211259,2.807990,0.535534
2012,0.232855,0.057195,0.087889,0.582252,0.202799,0.118115,0.488337,1.196122,2.624644,0.648619
2013,0.252648,0.060797,0.038030,0.534130,0.360866,0.128638,0.547159,1.091811,2.467006,0.477170
2014,0.244216,0.062218,0.040113,0.536300,0.382006,0.133350,0.507270,0.990860,2.460566,0.487302
2015,0.241739,0.066241,0.041079,0.533108,0.272809,0.134353,0.478191,1.027576,2.543483,0.573023
2016,0.223934,0.065098,0.046582,0.542105,0.350660,0.131470,0.471401,1.048377,2.628762,0.439452
2017,0.231596,0.069848,0.054628,0.534256,0.175537,0.137201,0.470668,1.141636,2.642350,0.563075
2018,0.229922,0.070969,0.070281,0.509689,0.327018,0.121382,0.484765,1.133901,2.693005,0.482479
2019,0.233711,0.064781,0.070138,0.530677,0.213382,0.143370,0.503789,1.295081,2.695423,0.212343
2020,0.235010,0.070529,0.057348,0.528929,0.288430,0.195400,0.533655,1.169648,2.214281,0.123790
2021,0.234145,0.076022,0.054835,0.510767,0.278517,0.252514,0.587375,1.220351,2.450448,0.160801
