"Year","Coal","Oil","Gas","Cement","Flaring"
2000,373.473132,331.125243,166.433444,15.252878,2.991838
2001,376.533195,339.732989,173.813082,13.504016,2.968838
2002,375.799127,325.001720,173.623112,12.822649,2.965213
2003,379.536724,320.455570,174.872568,13.507148,3.002408
2004,375.990449,311.160949,173.357043,14.068338,2.927693
2005,363.239675,304.818223,173.429605,13.049804,2.953296
2006,369.596095,304.553748,178.395732,13.340261,3.068642
2007,379.386987,270.769920,174.440529,14.449074,2.988342
2008,356.220854,292.852668,179.833964,13.578516,2.944403
2009,317.904574,281.751205,167.411633,12.559007,2.574876
2010,343.363951,281.833440,184.003635,12.431492,2.581308
2011,344.697883,271.122024,168.410508,13.393265,2.672588
2012,349.803212,271.558844,168.062225,13.288641,2.657051
2013,356.889616,280.001778,170.536123,12.502979,2.688788
2014,344.850129,270.940421,152.270963,12.904592,2.478249
2015,341.018336,273.407683,157.455432,12.625554,2.373714
2016,329.445089,277.783622,169.467961,12.662714,2.343803
2017,310.763015,279.180926,171.412164,13.408148,2.266922
2018,295.673550,265.224228,169.548548,13.227901,2.007493
2019,240.086494,270.910415,172.478938,13.286640,2.028361
2020,197.357678,251.383941,167.628086,13.357491,1.814935
2021,230.221049,248.200624,173.484052,13.233969,1.807425
