"Year","Bioenergy","Other","Biofuels","Nuclear","Hydro","Solar","Wind","Gas","Oil","Coal"
1965,"NaN",0,"NaN",0,0.271611,0,0,0.001848,0.639830,0.072641
1966,"NaN",0,"NaN",0,0.297064,0,0,0.002161,0.697671,0.078712
1967,"NaN",0,"NaN",0,0.310722,0,0,0.002443,0.719970,0.081350
1968,"NaN",0,"NaN",0,0.325210,0,0,0.002582,0.864706,0.080052
1969,"NaN",0,"NaN",0,0.348012,0,0,0.002721,0.948844,0.089346
1970,"NaN",0.005915,"NaN",0,0.423688,0,0,0.002920,1.073586,0.102041
1971,1.485345,0.007279,"NaN",0,0.459860,0,0,0.004598,1.182942,0.102717
1972,1.519700,0.008235,"NaN",0,0.539507,0,0,0.006314,1.360720,0.108129
1973,1.525401,0.008628,"NaN",0,0.616248,0,0,0.007226,1.675194,0.106267
1974,1.556105,0.009023,"NaN",0,0.699164,0,0,0.013905,1.806623,0.112724
1975,1.562568,0.009966,"NaN",0,0.769507,0,0,0.015109,1.864963,0.134011
1976,1.533276,0.009933,"NaN",0,0.882622,0,0,0.017408,2.017242,0.143015
1977,1.547871,0.012835,"NaN",0,0.995110,0,0,0.021715,2.063231,0.181390
1978,1.517691,0.015307,"NaN",0,1.093748,0,0,0.028576,2.244439,0.208566
1979,1.574119,0.020410,"NaN",0,1.241013,0,0,0.031313,2.358500,0.226543
1980,1.631907,0.020749,"NaN",0,1.372236,0,0,0.036605,2.277540,0.247121
1981,1.628602,0.021532,"NaN",0,1.392015,0,0,0.032846,2.172989,0.241768
1982,1.618668,0.025035,"NaN",0,1.502373,0,0,0.046933,2.202736,0.255570
1983,1.742907,0.034297,"NaN",0,1.612476,0,0,0.063466,2.091215,0.287413
1984,1.906460,0.032771,"NaN",0.016783,1.773409,0,0,0.073867,2.116788,0.354929
1985,1.941646,0.035247,"NaN",0.034537,1.898831,0,0,0.092662,2.148165,0.419573
1986,1.905226,0.036704,"NaN",0.001471,1.941880,0,0,0.107954,2.372327,0.424773
1987,1.996902,0.040977,"NaN",0.009939,1.975742,0,0,0.120508,2.440972,0.444797
1988,1.945720,0.038381,"NaN",0.006211,2.119377,0,0,0.121311,2.483760,0.454564
1989,1.946091,0.039109,"NaN",0.018694,2.178958,0,0,0.124377,2.502684,0.451049
1990,1.754671,0.044348,0.245140,0.022851,2.200440,0,0,0.113238,2.471653,0.401835
1991,1.721043,0.045963,0.255562,0.014730,2.318325,0,0,0.117722,2.499519,0.460669
1992,1.699956,0.056648,0.250069,0.017968,2.377522,0,0,0.133358,2.695286,0.447048
1993,1.684327,0.057275,0.260775,0.004515,2.502305,0,0,0.156221,2.803639,0.460571
1994,1.781005,0.061921,0.278147,0.000562,2.583634,0,0,0.170610,2.992778,0.472794
1995,1.705272,0.064283,0.287615,0.025732,2.702860,0,0,0.188298,3.123878,0.495827
1996,1.692353,0.077602,0.299425,0.024792,2.829154,0,0.000021,0.207459,3.323193,0.511629
1997,1.759582,0.084798,0.289304,0.032372,2.969702,0,0.000043,0.225450,3.572419,0.514697
1998,1.749866,0.086250,0.283977,0.033352,3.102735,0,0.000053,0.236273,3.723969,0.504145
1999,1.807994,0.096256,0.284631,0.040625,3.119032,0,0.000021,0.280370,3.780824,0.510508
2000,1.708478,0.090273,0.243679,0.061760,3.240419,0,0.000011,0.349362,3.727371,0.544253
2001,1.790557,0.103317,0.218477,0.144914,2.833066,0,0.000369,0.442303,3.789161,0.535637
2002,1.938310,0.117518,0.246742,0.139512,3.006199,0,0.000641,0.522585,3.719654,0.518437
2003,2.149593,0.136690,0.234525,0.133829,3.190768,0,0.000637,0.584903,3.606173,0.537907
2004,2.289759,0.143363,0.261492,0.115585,3.327930,0,0.000633,0.695609,3.720359,0.563965
2005,2.358639,0.156186,0.282978,0.097484,3.478601,0,0.000958,0.724576,3.797848,0.543905
2006,2.509358,0.170605,0.263954,0.135197,3.572974,0,0.002428,0.762112,3.871958,0.536306
2007,2.649373,0.207584,0.366459,0.120634,3.807263,0,0.006747,0.784859,4.025521,0.568338
2008,2.779394,0.227382,0.490013,0.135600,3.738510,0,0.011967,0.923792,4.198784,0.576476
2009,2.632953,0.262888,0.537273,0.125003,3.930902,0,0.012447,0.744070,4.165479,0.465146
2010,2.824702,0.367080,0.573961,0.139253,4.029706,0,0.021748,0.992764,4.553333,0.605512
2011,2.717137,0.374971,0.524187,0.149232,4.253841,0,0.026861,0.989403,4.831205,0.646823
2012,2.762722,0.411017,0.496287,0.151918,4.099829,0.000010,0.049848,1.172755,4.999717,0.640079
2013,2.808137,0.470846,0.582862,0.145460,3.836220,0.000047,0.064519,1.381780,5.265378,0.689928
2014,2.840443,0.541031,0.643468,0.143922,3.642059,0.000157,0.119084,1.463597,5.442711,0.733571
2015,2.861281,0.573221,0.762661,0.137072,3.487599,0.000571,0.209655,1.545715,4.942792,0.737932
2016,2.878626,0.589935,0.693215,0.146713,3.670966,0.000822,0.322743,1.335164,4.695720,0.666539
2017,2.929036,0.608063,0.728161,0.144699,3.553523,0.007969,0.405963,1.354753,4.748030,0.702989
2018,2.934024,0.624957,0.844660,0.143256,3.704801,0.032969,0.461707,1.292069,4.510646,0.687523
2019,2.960504,0.631147,0.938095,0.146870,3.775655,0.063149,0.531276,1.286401,4.536582,0.646245
2020,3.160595,0.675058,0.873362,0.127494,3.747642,0.101622,0.539394,1.131253,4.217808,0.587278
2021,3.013585,0.631588,0.919699,0.132921,3.417763,0.157807,0.680937,1.456072,4.456353,0.712471
