"Year","Bioenergy","Other","Biofuels","Nuclear","Hydro","Solar","Wind","Gas","Oil","Coal"
1965,"NaN",0,"NaN",0,0.324967,0,0,0.055138,0.641884,6.618168
1966,"NaN",0,"NaN",0,0.322184,0,0,0.065441,0.803393,6.897709
1967,"NaN",0,"NaN",0,0.271141,0,0,0.069610,0.774362,5.985809
1968,"NaN",0,"NaN",0,0.311978,0,0,0.065093,0.825920,5.793808
1969,"NaN",0,"NaN",0,0.308946,0,0,0.088735,1.078271,6.812560
1970,"NaN",0,"NaN",0,0.311086,0,0,0.126600,1.453269,8.445529
1971,7.659117,0,"NaN",0,0.367029,0,0,0.160917,1.927793,9.498039
1972,7.671761,0,"NaN",0,0.406528,0,0,0.203526,2.168312,9.817023
1973,7.681480,0,"NaN",0,0.444651,0,0,0.246099,2.588707,9.733403
1974,7.687360,0,"NaN",0,0.493276,0,0,0.303783,2.918343,9.440889
1975,7.689632,0,"NaN",0,0.507300,0,0,0.350888,3.163156,10.457110
1976,7.689789,0,"NaN",0,0.506202,0,0,0.394308,3.560530,10.548360
1977,7.686090,0,"NaN",0,0.521021,0,0,0.466540,3.708699,11.440860
1978,7.687222,0,"NaN",0,0.481762,0,0,0.521566,4.057936,12.397262
1979,7.684572,0,"NaN",0,0.533808,0,0,0.543705,4.012685,12.650782
1980,7.670082,0,"NaN",0,0.630895,0,0,0.527052,3.563942,12.969082
1981,7.642076,0,"NaN",0,0.699315,0,0,0.463518,3.326628,12.707527
1982,7.606415,0,"NaN",0,0.781609,0,0,0.427100,3.238644,13.231020
1983,7.566244,0,"NaN",0,0.893799,0,0,0.430437,3.253274,13.952624
1984,7.504722,0,"NaN",0,0.885061,0,0,0.431921,3.326659,14.957072
1985,7.446214,0,"NaN",0,0.927602,0,0,0.442486,3.431451,16.081786
1986,7.407679,0,"NaN",0,0.933859,0,0,0.463231,3.588810,16.538888
1987,7.359549,0,"NaN",0,0.970755,0,0,0.459473,3.748949,17.632345
1988,7.315637,0,"NaN",0,1.041421,0,0,0.463664,3.966063,18.618689
1989,7.298238,0,"NaN",0,1.111130,0,0,0.481328,4.086527,19.189496
1990,7.274165,0.000574,0,0,1.169459,0.000018,0.000019,0.481111,3.977155,19.142047
1991,7.238470,0.000566,0,0,1.133867,0.000018,0.000083,0.480108,4.241250,19.784574
1992,7.198244,0.000983,0,0,1.175164,0.000027,0.001181,0.483954,4.549098,20.470616
1993,7.162652,0.001007,0,0.013701,1.351691,0.000036,0.001888,0.508663,5.008627,21.585620
1994,7.110822,0.004262,0,0.124853,1.476293,0.000044,0.003384,0.527709,5.041304,22.786636
1995,7.038175,0.028319,0,0.107614,1.665447,0.000061,0.005385,0.528397,5.395313,22.864827
1996,6.971444,0.014229,0,0.119241,1.629059,0.000078,0.000814,0.549137,5.929260,23.726638
1997,6.930716,0.025159,0,0.118986,1.685439,0.000095,0.001703,0.575817,6.461104,23.069035
1998,6.803666,0.022746,0,0.115518,1.698071,0.000120,0.003036,0.589483,6.604979,22.728072
1999,6.730182,0.022957,0,0.121635,1.666856,0.000144,0.004017,0.621197,6.988887,23.224268
2000,6.563602,0.022954,0,0.135250,1.872947,0.000185,0.004968,0.703305,7.481079,23.385084
2001,6.257311,0.022946,0,0.139320,2.305350,0.000258,0.005976,0.781973,7.589689,24.426613
2002,6.136847,0.022722,0.004821,0.197796,2.362301,0.000394,0.006869,0.826659,8.137981,26.607973
2003,5.889652,0.022487,0.013224,0.336904,2.297934,0.000518,0.008076,0.954547,9.035135,31.515129
2004,5.599259,0.022273,0.016574,0.387417,2.828192,0.000608,0.010222,1.109966,10.487203,36.519430
2005,5.380520,0.046729,0.023106,0.402437,3.136336,0.000664,0.015373,1.295977,10.589842,42.500505
2006,5.277972,0.062267,0.033181,0.410547,3.399589,0.000741,0.028956,1.584218,11.286666,46.383975
2007,4.880607,0.085618,0.035591,0.459242,3.737922,0.000878,0.042206,1.936268,11.750804,50.189499
2008,4.498250,0.128241,0.045244,0.499135,4.844219,0.001156,0.099628,2.217454,11.930177,50.653269
2009,4.295624,0.178798,0.053467,0.504669,4.622075,0.002095,0.207325,2.425512,12.313315,52.704594
2010,3.968340,0.212046,0.052862,0.531567,5.272397,0.005195,0.366124,2.907203,13.923961,54.310395
2011,3.707618,0.233808,0.058097,0.612342,5.035079,0.019100,0.542260,3.585498,14.300130,58.733017
2012,3.466164,0.253214,0.068081,0.681481,6.232151,0.025964,0.744352,3.974644,14.895406,59.058155
2013,3.241979,0.309912,0.092567,0.762872,6.485475,0.059705,0.985814,4.496495,15.454463,59.901652
2014,3.231640,0.383662,0.097195,0.900053,7.461008,0.165543,1.124847,4.895411,15.963922,59.544348
2015,3.204642,0.445607,0.067597,1.143943,7.752582,0.274627,1.290976,5.028877,17.073516,58.059154
2016,3.134273,0.509149,0.072885,1.406290,7.928174,0.457349,1.655803,5.378368,17.522693,57.198404
2017,3.241981,0.648425,0.067021,1.617357,7.914816,0.800269,2.069286,6.158425,18.336424,57.123843
2018,3.315644,0.759871,0.086467,1.902685,8.058138,1.189007,2.458669,7.213010,19.141463,57.197777
2019,3.512310,0.910869,0.077286,2.233190,8.492901,1.494973,2.704967,7.807755,20.040340,57.458766
2020,3.721900,1.093592,0.060303,2.331623,8.769755,1.732441,3.095303,8.504434,20.172243,57.810654
2021,3.437645,1.369331,0.075493,2.583340,8.588333,2.160296,4.331162,9.561022,21.459177,60.432157
