"Year","Bioenergy","Other","Biofuels","Nuclear","Hydro","Solar","Wind","Gas","Oil","Coal"
1965,0.167627,0.003402,"NaN",0,0.081859,0,0,0.000106,0.720070,0.727300
1966,0.160715,0.003264,"NaN",0,0.078189,0,0,0.000141,0.770571,0.753800
1967,0.164118,0.003333,"NaN",0,0.080965,0,0,0.000141,0.843796,0.774900
1968,0.159890,0.003241,"NaN",0,0.084634,0,0,0.001096,0.919026,0.798100
1969,0.159375,0.003229,"NaN",0,0.092444,0,0,0.014855,0.944813,0.825400
1970,0.148225,0.002999,"NaN",0,0.108269,0,0,0.062294,1.044704,0.834100
1971,0.148975,0.003022,"NaN",0,0.122499,0,0,0.092976,1.099960,0.837250
1972,0.151914,0.003218,"NaN",0,0.122987,0,0,0.133467,1.119720,0.874550
1973,0.147710,0.003884,"NaN",0,0.130785,0,0,0.169448,1.194815,0.910750
1974,0.154032,0.004930,"NaN",0,0.147690,0,0,0.193327,1.266247,0.950650
1975,0.154786,0.005620,"NaN",0,0.158483,0,0,0.207612,1.253176,0.981150
1976,0.155586,0.005562,"NaN",0,0.150670,0,0,0.245078,1.280957,1.014450
1977,0.155623,0.004930,"NaN",0,0.144178,0,0,0.279966,1.341363,1.059050
1978,0.154070,0.004654,"NaN",0,0.156221,0,0,0.301411,1.371408,1.086700
1979,0.148456,0.004804,"NaN",0,0.151652,0,0,0.346951,1.389293,1.135950
1980,0.151286,0.004424,"NaN",0,0.143354,0,0,0.398397,1.323963,1.169150
1981,0.160283,0.004643,"NaN",0,0.147609,0,0,0.431800,1.304706,1.199300
1982,0.166388,0.005930,"NaN",0,0.135942,0,0,0.421131,1.284657,1.212050
1983,0.164386,0.004953,"NaN",0,0.129058,0,0,0.457469,1.152301,1.211600
1984,0.160359,0.005068,"NaN",0,0.139728,0,0,0.451142,1.191524,1.281250
1985,0.164985,0.005240,"NaN",0,0.148399,0,0,0.482229,1.198083,1.325300
1986,0.142311,0.005286,"NaN",0,0.149307,0,0,0.526785,1.181329,1.358950
1987,0.144459,0.005401,"NaN",0,0.144921,0,0,0.537821,1.212012,1.416100
1988,0.146499,0.008401,"NaN",0,0.152592,0,0,0.550776,1.267103,1.489550
1989,0.153132,0.009308,"NaN",0,0.151733,0,0,0.600752,1.319458,1.562250
1990,0.158108,0.008728,0,0,0.157117,0,0,0.603934,1.349585,1.599650
1991,0.157076,0.008268,0,0,0.166634,0.000058,0,0.578956,1.305435,1.631750
1992,0.139338,0.007700,0,0,0.169700,0.000129,0,0.598930,1.333969,1.641450
1993,0.166619,0.007700,0,0,0.174442,0.000155,0.000021,0.620976,1.375387,1.652000
1994,0.163066,0.008004,0,0,0.171919,0.000185,0.000059,0.689640,1.424121,1.685750
1995,0.170989,0.009487,0,0,0.166395,0.000225,0.000075,0.696296,1.539999,1.743000
1996,0.196890,0.010877,0,0,0.169987,0.000273,0.000075,0.701376,1.580455,1.814250
1997,0.205023,0.011457,0,0,0.169817,0.000326,0.000080,0.688698,1.605808,1.906050
1998,0.200069,0.012423,0,0,0.168172,0.000379,0.000192,0.709032,1.605493,1.991100
1999,0.200542,0.013026,0,0,0.173319,0.000432,0.000458,0.726266,1.642154,2.114795
2000,0.203352,0.010222,0,0,0.175289,0.000498,0.001426,0.739983,1.641534,2.129983
2001,0.207085,0.009165,0,0,0.170523,0.000573,0.003035,0.798095,1.645507,2.108489
2002,0.220534,0.014558,0,0,0.169123,0.000613,0.005606,0.821333,1.663109,2.155940
2003,0.211401,0.019442,0,0,0.169245,0.000660,0.007351,0.827794,1.656936,2.217677
2004,0.209032,0.032352,0,0,0.162732,0.000757,0.008247,0.844330,1.696665,2.310916
2005,0.208584,0.044484,0.000844,0,0.159425,0.000866,0.013391,0.837323,1.723327,2.297600
2006,0.210185,0.045191,0.002733,0,0.153089,0.000999,0.022147,0.933950,1.777110,2.359796
2007,0.215730,0.049127,0.003477,0,0.132831,0.001158,0.029033,1.044713,1.822573,2.339289
2008,0.227538,0.042474,0.004605,0,0.119525,0.001408,0.034986,1.027258,1.845777,2.438249
2009,0.160365,0.032025,0.006382,0,0.127100,0.002918,0.044616,1.048912,1.814907,2.357501
2010,0.193832,0.028057,0.009276,0,0.137351,0.009769,0.049811,1.141431,1.869505,2.186620
2011,0.181483,0.029579,0.011044,0,0.194373,0.020305,0.063877,1.180574,1.969417,2.131424
2012,0.182732,0.035599,0.010734,0,0.168162,0.023809,0.076253,1.186598,2.021109,1.996086
2013,0.190924,0.038286,0.010517,0,0.187292,0.037749,0.090845,1.248261,2.080933,1.894471
2014,0.190411,0.040753,0.010810,0,0.141259,0.048296,0.095353,1.339954,2.071542,1.878798
2015,0.202509,0.042267,0.008592,0,0.136565,0.060064,0.114717,1.396649,2.054083,1.945480
2016,0.204795,0.041686,0.006681,0,0.169901,0.071700,0.125668,1.363352,2.058203,1.944224
2017,0.220480,0.040930,0.006603,0,0.129336,0.085436,0.126568,1.336118,2.158487,1.877493
2018,0.210356,0.041235,0.005959,0,0.164884,0.117463,0.154889,1.323652,2.196400,1.831976
2019,0.197893,0.039851,0.005450,0,0.133050,0.173629,0.184777,1.581203,2.175100,1.751010
2020,0.189560,0.039192,0.004304,0,0.136345,0.225424,0.213740,1.551442,1.879802,1.686692
2021,0.189550,0.038430,0.004419,0,0.150685,0.293847,0.252418,1.418663,1.930856,1.630685
