"Year","Coal","Oil","Gas","Cement"
1959,0.539351,1.208551,0.088070,0.004035
1960,0.725918,1.349700,0.131486,0.004802
1961,0.714527,1.411303,0.159447,0.005133
1962,0.763224,1.550552,0.197201,0.005780
1963,0.815158,1.827504,0.244439,0.006141
1964,0.800006,1.859442,0.308811,0.006354
1965,0.753231,1.997256,0.363834,0.006986
1966,0.643555,2.118771,0.406513,0.007475
1967,0.633229,2.254707,0.474942,0.008265
1968,0.682321,2.644071,0.529464,0.009810
1969,0.649588,2.415465,0.673141,0.011133
1970,0.615142,2.617301,0.559869,0.010884
1971,0.551603,2.446895,0.596046,0.011288
1972,0.355408,2.425568,0.714480,0.010465
1973,0.461664,2.931200,1.143168,0.013662
1974,0.410691,2.819835,1.382416,0.040143
1975,0.472656,3.345232,0.963632,0.075203
1976,0.447302,3.629750,1.411569,0.067176
1977,0.501968,3.572400,1.579184,0.131202
1978,0.421360,3.748272,1.674448,0.140343
1979,0.359072,4.206272,1.916272,0.131032
1980,0.446794,4.801199,2.215656,0.133570
1981,0.465328,4.847472,2.440224,0.133112
1982,0.567678,4.698908,3.164347,0.121355
1983,0.304112,4.250240,3.521104,0.112826
1984,0.117248,4.396800,4.466416,0.096696
1985,0.186797,4.834748,5.083810,0.083806
1986,0.282128,5.290816,5.734160,0.098703
1987,0.443344,5.327456,5.928352,0.100575
1988,0.381056,6.001632,6.998240,0.097513
1989,0.102592,5.767136,7.415936,0.096699
1990,1.069611,5.337065,7.575190,0.099731
1991,0.340752,5.265168,9.057408,0.078655
1992,0.322432,5.375088,9.607008,0.075376
1993,0.120912,5.477680,10.391104,0.073201
1994,0.098949,5.892939,11.474373,0.071755
1995,1.220112,6.723440,13.029184,0.068978
1996,0.677840,7.163120,13.498176,0.153680
1997,1.227248,8.407562,13.261601,0.229458
1998,0.351799,8.252614,14.324809,0.268579
1999,0.175872,8.852224,15.615968,0.430924
2000,1.253088,7.687072,16.880048,0.704403
2001,1.330032,9.867152,18.902576,0.935149
2002,1.329886,9.880723,19.886008,0.884627
2003,1.366672,9.867152,21.390432,0.835039
2004,1.450802,10.620895,23.088264,0.785451
2005,1.604682,10.598960,24.722359,0.750580
2006,1.810016,10.922384,28.256768,0.700000
2007,2.209392,10.171264,29.579472,0.682000
2008,2.469536,9.907456,32.224880,0.699000
2009,3.015472,9.991728,35.441872,0.699000
2010,3.073905,10.841103,39.396545,0.680000
2011,2.835936,13.399248,39.626160,0.695000
2012,3.422176,14.879504,41.714640,0.675000
2013,3.748070,13.959086,43.331788,0.742721
2014,3.506626,15.785314,45.934239,0.752459
2015,8.606736,14.688976,48.742192,1.062295
2016,6.074912,15.436432,53.549360,1.106557
2017,7.151838,18.707624,53.664429,1.195082
2018,8.178370,19.584851,53.379254,1.332295
2019,15.003548,16.780525,58.372777,1.473934
2020,16.948182,15.923472,56.451812,1.473934
2021,14.852834,18.057110,58.743290,1.473934
