"Year","Bioenergy","Other","Biofuels","Nuclear","Hydro","Solar","Wind","Gas","Oil","Coal"
1965,"NaN",0,"NaN",0,0,0,0,4.341181,165.676019,0
1966,"NaN",0,"NaN",0,0,0,0,5.024320,160.821115,0
1967,"NaN",0,"NaN",0,0,0,0,5.818612,155.926305,0
1968,"NaN",0,"NaN",0,0,0,0,6.718467,150.985528,0
1969,"NaN",0,"NaN",0,0,0,0,7.755914,146.018271,0
1970,"NaN",0,"NaN",0,0,0,0,9.056612,145.913914,0
1971,0.009693,0,"NaN",0,0,0,0,7.212485,140.955329,0
1972,0.009220,0,"NaN",0,0,0,0,7.776588,143.289647,0
1973,0.008746,0,"NaN",0,0,0,0,8.684173,144.177763,0
1974,0.005479,0,"NaN",0,0,0,0,10.410575,143.217092,0
1975,0.005191,0,"NaN",0,0,0,0,11.735547,103.710352,0
1976,0.010938,0,"NaN",0,0,0,0,12.026135,114.670470,0
1977,0.007081,0,"NaN",0,0,0,0,16.081996,126.089779,0
1978,0.012160,0,"NaN",0,0,0,0,21.079426,129.531181,0
1979,0.012704,0,"NaN",0,0,0,0,24.620321,148.963183,0
1980,0.006095,0,"NaN",0,0,0,0,32.694680,115.923275,0
1981,0.017325,0,"NaN",0,0,0,0,36.313161,132.671350,0
1982,0.030265,0,"NaN",0,0,0,0,36.690987,140.672039,0
1983,0.028861,0,"NaN",0,0,0,0,34.165002,149.108590,0
1984,0.027538,0,"NaN",0,0,0,0,50.562287,158.617034,0
1985,0.009542,0,"NaN",0,0,0,0,49.879579,153.921176,0
1986,0.027441,0,"NaN",0,0,0,0,63.918838,145.581956,0
1987,0.026260,0,"NaN",0,0,0,0,65.051323,147.461091,0
1988,0.025147,0,"NaN",0,0,0,0,67.638934,145.290870,0
1989,0.033413,0,"NaN",0,0,0,0,66.380833,134.460524,0
1990,0.032053,0,"NaN",0,0,0,0,71.627677,137.185994,0
1991,0.030803,0,"NaN",0,0,0,0,72.222533,137.983428,0
1992,0.019617,0,"NaN",0,0,0,0,75.697211,128.819375,0
1993,0.013784,0,"NaN",0,0,0,0,76.730507,125.565128,0
1994,0.029236,0,"NaN",0,0,0,0,79.636955,147.638571,0
1995,0.023135,0,"NaN",0,0,0,0,77.728684,137.637503,0
1996,0.009067,0,"NaN",0,0,0,0,78.248330,138.481686,0
1997,0.008125,0,"NaN",0,0,0,0,77.771024,137.135960,0
1998,0.009183,0,"NaN",0,0,0,0,78.214080,142.045270,0
1999,0.008948,0,"NaN",0,0,0,0,75.205406,143.339263,0
2000,0.008725,0,"NaN",0,0,0,0,79.058392,143.964748,0
2001,0.008512,0,"NaN",0,0,0,0,83.138817,148.685997,0.014958
2002,0.009680,0,"NaN",0,0,0,0,85.713850,149.991439,0.022947
2003,0.009460,0,"NaN",0,0,0,0,88.724702,155.258896,0.028539
2004,0.009298,0,"NaN",0,0,0,0,94.931714,164.060398,0.024931
2005,0.009017,0,"NaN",0,0,0,0,99.862429,159.640128,0.048003
2006,0.008667,0,"NaN",0,0,0,0,98.978807,160.634398,0.032696
2007,0.009470,0,"NaN",0,0,0,0,96.407479,164.034550,0.087978
2008,0.009112,0,"NaN",0,0,0.000225,0,100.266524,174.583266,0.097936
2009,0.008777,0,"NaN",0,0,0.000215,0,94.193552,183.214824,0.034564
2010,0.008500,0,"NaN",0,0,0.001389,0,101.930479,195.001078,0.096209
2011,0.009320,0,"NaN",0,0,0.001776,0,104.649854,199.852664,0.091420
2012,0.009117,0,"NaN",0,0,0.008211,0,110.217908,205.645367,0.104860
2013,0.008957,0,"NaN",0,0,0.013237,0,108.664376,201.899489,0.131387
2014,0.008778,0,"NaN",0,0,0.013929,0,108.990958,218.665924,0.178497
2015,0.009557,0,"NaN",0,0,0.013582,0,109.075010,222.563637,0.113928
2016,0.009367,0,"NaN",0,0,0.013232,0,113.460060,220.294221,0.092144
2017,0.009183,0,"NaN",0,0,0.018223,0,115.023352,208.776336,0.141035
2018,0.009138,0,"NaN",0,0,0.043379,0,115.243151,197.080822,0.114573
2019,0.009071,0,"NaN",0,0,0.054758,0,111.685588,189.328021,0.117821
2020,0.009167,0,"NaN",0,0,0.054448,0,113.059086,181.673559,0.102827
2021,0.009419,0,"NaN",0,0,0.217593,0,117.448816,183.318365,0.102679
