"Year","Coal","Oil","Gas","Cement"
1959,3.132720,39.838672,5.147920,1.337417
1960,3.491792,42.967728,6.379024,1.526399
1961,3.576064,44.971936,8.035152,1.500959
1962,3.718746,42.225173,11.848695,1.657138
1963,4.077807,42.774836,11.658204,1.860651
1964,4.235375,46.449899,13.453544,2.184097
1965,4.070506,47.296271,15.765424,2.125953
1966,4.433440,50.303056,17.011952,2.434970
1967,5.015812,56.606496,19.814106,2.765578
1968,5.814768,59.411760,19.825904,3.027359
1969,6.206593,66.902242,19.594370,3.354324
1970,6.767408,73.408240,20.610000,3.550696
1971,7.426928,84.935184,20.086048,3.618676
1972,8.152400,89.892576,21.555312,4.207131
1973,9.031760,99.048912,24.021184,4.760476
1974,11.138560,103.328464,25.091072,5.126203
1975,11.204762,111.171903,25.718189,5.586896
1976,11.680832,129.408816,25.182672,6.020919
1977,12.526978,139.958475,26.501208,6.295885
1978,15.799168,155.569776,33.503616,6.654720
1979,17.294080,166.466512,40.882912,7.144080
1980,10.662386,195.799507,43.792726,7.603607
1981,8.559104,207.602240,47.309568,8.368829
1982,10.336268,215.577697,51.842560,8.931183
1983,10.651248,195.683248,51.900560,7.855165
1984,10.566976,197.907296,52.446496,8.436470
1985,12.893616,204.220368,54.582608,9.412137
1986,12.417296,219.557872,48.438080,8.935570
1987,11.593034,230.845746,49.120170,10.051604
1988,11.054288,232.341568,49.632544,10.068697
1989,12.329485,247.677918,51.277986,10.121087
1990,15.894616,235.641894,52.923428,10.735740
1991,15.509712,246.532240,55.267776,10.954790
1992,14.806224,248.719648,55.612192,11.751450
1993,18.202752,249.796864,55.066256,12.388910
1994,20.247264,258.051856,56.901920,13.835620
1995,22.266128,237.244000,56.920240,11.033250
1996,25.197060,236.842104,62.745332,12.272380
1997,25.574465,252.201598,65.771808,12.906920
1998,26.266967,264.274488,71.088255,13.412330
1999,26.003408,271.403472,69.802864,13.901220
2000,26.699568,263.873952,81.201568,14.567020
2001,30.638368,275.576768,82.887008,14.058930
2002,34.701435,265.359172,92.170763,14.548140
2003,42.458432,273.195168,101.903168,14.649810
2004,37.881779,276.735940,105.646892,15.345810
2005,46.807600,291.123120,105.515872,16.673750
2006,50.288400,284.689136,117.936832,17.817760
2007,45.840304,286.649376,117.273648,18.972860
2008,40.783984,288.397104,118.567040,18.638230
2009,40.813296,272.740832,123.432832,17.862750
2010,51.054176,259.678672,124.121664,17.045650
2011,56.041308,272.512081,130.706870,17.770720
2012,49.222543,290.157986,135.726564,18.411490
2013,49.976960,277.694560,142.276784,17.437030
2014,48.943712,269.274688,138.502864,18.259330
2015,44.114222,258.874271,147.976833,19.159980
2016,47.621008,251.592224,151.455104,20.599338
2017,48.529680,245.839744,143.251408,20.876858
2018,47.313232,233.825488,165.905920,20.863843
2019,45.268010,241.897149,157.098863,19.497632
2020,20.011074,190.678139,149.524596,20.650326
2021,19.360577,195.715225,157.552711,22.339198
