"Year","Bioenergy","Other","Biofuels","Nuclear","Hydro","Solar","Wind","Gas","Oil","Coal"
1965,"NaN",0,"NaN",0,0.002895,0,0,0.002646,0.678473,0.802574
1966,"NaN",0,"NaN",0.000061,0.003183,0,0,0.004775,0.692137,0.732136
1967,"NaN",0,"NaN",0.000960,0.002534,0,0,0.018200,0.763314,0.718550
1968,"NaN",0,"NaN",0.000623,0.002597,0,0,0.044276,0.886173,0.741831
1969,"NaN",0,"NaN",0.000225,0.002448,0,0,0.091206,1.022425,0.722485
1970,"NaN",0,"NaN",0.000582,0.002619,0,0,0.143106,1.115336,0.680884
1971,"NaN",0,"NaN",0,0.001426,0,0,0.197333,1.143023,0.563821
1972,"NaN",0,"NaN",0.000112,0.001916,0,0,0.248809,1.236501,0.538500
1973,0.000361,0.001333,"NaN",0.000776,0.001820,0,0,0.299060,1.298283,0.451900
1974,0.000692,0.001241,"NaN",0.001512,0.002555,0,0,0.350484,1.143662,0.483363
1975,0.000800,0.000954,"NaN",0.069299,0.001948,0,0,0.346301,1.085363,0.361004
1976,0.000754,0.000655,"NaN",0.102518,0.001160,0,0,0.365801,1.132137,0.376214
1977,0.001805,0.002839,"NaN",0.121958,0.002385,0,0,0.359890,1.113515,0.381583
1978,0.002806,0.002988,"NaN",0.127821,0.002374,0,0,0.356848,1.188182,0.390759
1979,0.003039,0.003620,"NaN",0.116523,0.002491,0,0,0.389899,1.180862,0.435367
1980,0.002403,0.003448,"NaN",0.128189,0.002959,0,0,0.373073,1.091422,0.438892
1981,0.002345,0.003344,"NaN",0.131355,0.004056,0,0,0.344090,1.000371,0.454653
1982,0.000356,0.000529,"NaN",0.160009,0.003545,0,0,0.286870,0.947250,0.455366
1983,0.000462,0.000253,"NaN",0.246244,0.003577,0,0,0.298112,0.859520,0.388584
1984,0.000530,0.000276,"NaN",0.283396,0.003736,0,0,0.307622,0.831643,0.450643
1985,0.001070,0.000609,"NaN",0.353451,0.003055,0,0,0.309110,0.844124,0.449376
1986,0.001959,0.001368,"NaN",0.402412,0.003651,0,0,0.277542,0.953799,0.383434
1987,0.002293,0.001632,"NaN",0.428695,0.004567,0,0.000064,0.306059,0.960654,0.381575
1988,0.002787,0.002069,"NaN",0.440289,0.003822,0,0.000085,0.302062,0.990818,0.385591
1989,0.010846,0.002195,"NaN",0.421034,0.003247,0,0.000075,0.335679,0.973100,0.405124
1990,0.019039,0.003241,0,0.436408,0.002832,0,0.000075,0.344515,1.004726,0.445074
1991,0.019381,0.003436,0,0.437827,0.002438,0,0.000085,0.367481,1.077360,0.425740
1992,0.018820,0.003068,0,0.443905,0.003630,0,0.000096,0.378725,1.098985,0.381025
1993,0.015960,0.002816,0,0.428287,0.002704,0,0.000085,0.396335,1.081101,0.360931
1994,0.015255,0.002816,0,0.414976,0.003683,0,0.000096,0.405274,1.175268,0.387956
