"Year","Bioenergy","Other","Biofuels","Nuclear","Hydro","Solar","Wind","Gas","Oil","Coal"
1965,"NaN",0.027463,"NaN",0.035855,0.453846,0,0,0.265489,2.198658,0.361153
1966,"NaN",0.035147,"NaN",0.039461,0.465406,0,0,0.289876,2.424365,0.375640
1967,"NaN",0.036602,"NaN",0.032198,0.450716,0,0,0.316632,2.683314,0.411646
1968,"NaN",0.038126,"NaN",0.026314,0.454304,0,0,0.371857,2.958676,0.398667
1969,"NaN",0.040277,"NaN",0.017151,0.438219,0,0,0.408282,3.258973,0.409218
1970,0.012715,0.045108,"NaN",0.032443,0.429777,0,0,0.440467,3.686613,0.413237
1971,0.009110,0.044968,"NaN",0.034374,0.416002,0,0,0.455031,3.964934,0.399211
1972,0.010350,0.040453,"NaN",0.037040,0.440156,0,0,0.521807,4.162506,0.371495
1973,0.010207,0.041020,"NaN",0.032096,0.399438,0,0,0.586200,4.381270,0.376938
1974,0.050878,0.045591,"NaN",0.034833,0.402334,0,0,0.659287,4.262681,0.410474
1975,0.046465,0.042636,"NaN",0.038817,0.436675,0,0,0.759714,4.003466,0.411562
1976,0.043639,0.040586,"NaN",0.038889,0.417035,0,0,0.919875,4.183599,0.408087
1977,0.038958,0.039671,"NaN",0.034578,0.544383,0,0,0.939433,4.068320,0.401305
1978,0.034315,0.040611,"NaN",0.045232,0.484259,0,0,0.925538,4.272032,0.408213
1979,0.036153,0.040764,"NaN",0.026845,0.489113,0,0,0.950882,4.413400,0.447988
1980,0.038376,0.042096,"NaN",0.022555,0.481630,0,0,0.943789,4.189972,0.525611
1981,0.041357,0.036464,"NaN",0.027652,0.458104,0,0,0.915116,4.099445,0.538674
1982,0.039348,0.036968,"NaN",0.069503,0.441359,0,0,0.911926,3.892703,0.602271
1983,0.040378,0.035527,"NaN",0.059074,0.441189,0,0,0.937754,3.792371,0.563711
1984,0.042350,0.036274,"NaN",0.070351,0.451365,0,0,1.104751,3.618317,0.639324
1985,0.036814,0.033489,"NaN",0.071751,0.437431,0,0,1.122843,3.599583,0.631202
1986,0.045398,0.036709,"NaN",0.089463,0.437474,0,0,1.187195,3.685811,0.620442
1987,0.042508,0.038627,"NaN",0.001777,0.420537,0,0,1.316898,3.843319,0.615878
1988,0.044375,0.039585,"NaN",0,0.433003,0,0,1.428655,3.912089,0.577276
1989,0.036361,0.032711,"NaN",0,0.362542,0.000022,0.000021,1.545403,4.025236,0.602313
1990,0.032518,0.033479,0,0,0.336664,0.000043,0.000020,1.635337,4.059115,0.612933
1991,0.039182,0.033768,0,0,0.449641,0.000053,0.000031,1.737295,4.084281,0.582207
1992,0.045878,0.036449,0,0,0.449226,0.000096,0.000020,1.721284,4.141410,0.510699
1993,0.043519,0.038792,0,0,0.440976,0.000117,0.000041,1.756351,4.031267,0.446650
1994,0.052522,0.036594,0,0,0.475392,0.000117,0.000072,1.697196,4.018030,0.471609
1995,0.054190,0.037604,0,0,0.402195,0.000138,0.000092,1.869501,4.154233,0.507266
1996,0.053652,0.042761,0,0,0.447491,0.000149,0.000337,1.928724,4.082644,0.466767
1997,0.062305,0.046383,0,0,0.442871,0.000160,0.001256,2.002672,4.122499,0.473584
1998,0.068325,0.052182,0,0,0.438794,0.000170,0.002470,2.156202,4.111051,0.491624
1999,0.076532,0.057928,0,0,0.482918,0.000181,0.004290,2.343603,4.077092,0.490966
2000,0.083442,0.064082,0,0,0.470516,0.000192,0.005993,2.443626,4.048930,0.524089
2001,0.088281,0.066783,0,0,0.495075,0.000201,0.012469,2.450325,3.969372,0.556907
2002,0.131008,0.078151,0,0,0.415258,0.000221,0.014753,2.433703,3.983140,0.574842
2003,0.201099,0.092272,0,0,0.382851,0.000251,0.015222,2.683195,3.945158,0.620277
2004,0.167570,0.102620,0.009914,0,0.439212,0.000301,0.019161,2.784306,3.860712,0.694846
2005,0.243091,0.106376,0.006958,0,0.371789,0.000320,0.024152,2.979704,3.742080,0.689521
2006,0.280080,0.113029,0.007841,0,0.378946,0.000359,0.030433,2.918116,3.737438,0.698080
2007,0.357631,0.114823,0.007118,0,0.334038,0.000397,0.041064,2.932421,3.620563,0.683454
2008,0.415387,0.122146,0.028738,0,0.421067,0.001952,0.049175,2.910655,3.407802,0.661323
2009,0.412591,0.138378,0.046385,0,0.494022,0.006806,0.065782,2.675432,3.153570,0.517764
2010,0.402737,0.160031,0.057109,0,0.510765,0.019042,0.091187,2.849396,3.072208,0.572499
2011,0.344743,0.178370,0.056419,0,0.455075,0.107214,0.097885,2.671779,2.983970,0.641772
2012,0.436551,0.196464,0.062977,0,0.413347,0.186183,0.132341,2.568837,2.779969,0.657840
2013,0.482840,0.249680,0.052874,0,0.517792,0.211817,0.146162,2.402655,2.543329,0.566651
2014,0.457618,0.270640,0.045166,0,0.570975,0.217549,0.148030,2.122977,2.416604,0.552411
2015,0.474675,0.280433,0.055749,0,0.427588,0.222418,0.143907,2.315355,2.557599,0.516224
2016,0.470222,0.282348,0.055445,0,0.391341,0.213027,0.170472,2.431650,2.537244,0.459836
2017,0.494180,0.279704,0.056198,0,0.329313,0.233554,0.169979,2.576837,2.569302,0.402854
2018,0.472906,0.275902,0.057524,0,0.465038,0.215769,0.168742,2.491707,2.629181,0.369242
2019,0.479228,0.280131,0.033694,0,0.447476,0.224796,0.190116,2.548462,2.552587,0.279124
2020,0.471938,0.280237,0.047617,0,0.432348,0.232121,0.175934,2.434506,2.107770,0.213310
2021,0.488359,0.281527,0.049486,0,0.405592,0.236132,0.194223,2.610093,2.348277,0.229879
