"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,154.966907,84.333754,0,52.740833,17.756392,0.135929
1991,163.547959,94.528071,0,50.941466,17.930576,0.147846
1992,127.067555,63.451804,0,45.448973,17.994665,0.172113
1993,87.070327,28.425291,0,40.343831,18.107211,0.193994
1994,86.850453,29.576779,0,38.658032,18.447136,0.168506
1995,112.069757,53.457832,0,39.632311,18.806052,0.173561
1996,96.166418,36.897768,0,39.629389,19.464307,0.174954
1997,106.831660,47.157997,0,39.491993,19.993821,0.187849
1998,108.265105,51.332943,0,36.232798,20.532840,0.166524
1999,110.839911,52.808949,0,36.700895,21.162262,0.167804
2000,115.701888,54.748055,0,39.179243,21.600729,0.173860
2001,117.035862,54.893730,0,39.714504,22.229177,0.198452
2002,115.550768,51.346787,0,41.346008,22.675725,0.182248
2003,120.612403,54.376776,0,43.193791,22.852219,0.189617
2004,128.334755,60.817466,0,44.224215,23.098137,0.194937
2005,133.473554,64.983212,0,44.856692,23.435401,0.198250
2006,146.213590,75.673989,0,46.712336,23.640731,0.186533
2007,160.110579,88.233834,0,47.853413,23.854465,0.168866
2008,157.600506,87.187584,0,46.137906,24.108927,0.166090
2009,142.926604,74.936097,0,43.737911,24.087796,0.164800
2010,141.279484,74.125803,0,43.298499,23.667958,0.187225
2011,148.384424,77.475826,0,46.848079,23.889960,0.170559
2012,154.131269,78.352667,0,51.351370,24.254579,0.172652
2013,161.512873,80.773763,0,56.147371,24.419242,0.172497
2014,164.880224,82.378079,0,57.453144,24.871119,0.177882
2015,163.702037,79.776070,0,58.676036,25.051627,0.198304
2016,165.668087,82.496366,0,57.700100,25.282202,0.189419
2017,162.185807,84.842461,0,51.642961,25.501159,0.199226
2018,141.937782,68.788060,0,47.435491,25.572020,0.142210
2019,133.129972,62.372231,0,45.380014,25.172562,0.205165
2020,123.790588,50.683530,0,47.660727,25.308392,0.137938
2021,132.910251,57.531794,0,48.023369,27.192969,0.162120
2022,134.503719,61.879533,0,45.264318,27.198380,0.161488
