"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,26.013758,23.360923,0.631160,2.205977,0.553866,-0.738169
1991,27.862453,24.828054,0.166056,2.307095,0.559600,0.001649
1992,16.513192,13.847667,0.051103,2.049336,0.562553,0.002533
1993,8.914339,6.493793,0.045572,1.808853,0.563016,0.003104
1994,6.273355,3.919270,0.060441,1.720816,0.570877,0.001950
1995,7.058140,5.208257,0.122692,1.663310,0.579653,-0.515772
1996,7.050802,4.642404,0.068898,1.742399,0.598087,-0.000986
1997,7.221541,4.745081,0.144155,1.722366,0.612801,-0.002863
1998,7.018826,4.631357,0.180448,1.586780,0.627835,-0.007594
1999,7.048912,4.648499,0.152381,1.611950,0.645338,-0.009255
2000,6.576683,4.653942,0.152335,1.595430,0.657532,-0.482555
2001,6.884124,4.851110,0.162088,1.663637,0.676011,-0.468722
2002,6.321081,4.114199,0.233552,1.762107,0.690691,-0.479468
2003,6.840109,4.534395,0.249812,1.833696,0.697859,-0.475653
2004,7.543524,5.110965,0.339146,1.898056,0.707034,-0.511677
2005,8.229411,5.748180,0.397395,1.899843,0.717628,-0.533635
2006,8.734979,6.109230,0.445075,1.997156,0.725294,-0.541777
2007,9.756200,7.032937,0.562297,1.998054,0.731683,-0.568772
2008,10.265861,7.507590,0.636229,1.911547,0.741941,-0.531446
2009,9.159171,6.602144,0.499365,1.839641,0.743712,-0.525691
2010,9.017366,6.398592,0.609856,1.811363,0.735217,-0.537662
2011,9.906144,7.008550,0.657145,1.963774,0.742090,-0.465415
2012,10.759727,7.542479,0.741837,2.191756,0.753721,-0.470065
2013,10.993484,7.579350,0.746732,2.383786,0.759873,-0.476258
2014,11.280208,7.722624,0.824598,2.431086,0.773286,-0.471386
2015,11.064059,7.415441,0.815787,2.500746,0.778411,-0.446327
2016,11.020850,7.298273,0.821865,2.605929,0.784091,-0.489307
2017,11.380872,7.784544,0.956735,2.276183,0.789379,-0.425969
2018,11.001245,7.401819,1.114155,2.138839,0.791238,-0.444807
2019,11.552527,7.677111,1.179260,2.257236,0.780550,-0.341630
2020,11.694762,7.842654,1.347045,2.080979,0.810749,-0.386664
2021,12.663802,8.603702,1.477711,2.098252,0.864067,-0.379930
2022,12.932202,8.850552,1.609003,1.986442,0.864633,-0.378428
