"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,20.823466,20.930829,0.631160,0,0.004340,-0.742863
1991,22.277632,22.110681,0.166056,0,0.004351,-0.003457
1992,12.078833,12.026684,0.051103,0,0.004466,-0.003419
1993,5.715529,5.669201,0.045572,0,0.004367,-0.003611
1994,3.132882,3.072041,0.060441,0,0.004276,-0.003876
1995,3.303165,3.695254,0.122692,0.002720,0.004323,-0.521824
1996,3.659773,3.593565,0.068898,0,0.004347,-0.007037
1997,3.549207,3.410038,0.144155,0,0.004377,-0.009363
1998,3.351740,3.180307,0.180448,0,0.004408,-0.013424
1999,3.298015,3.156061,0.152339,0,0.004672,-0.015057
2000,2.771735,3.106994,0.148849,0.000002,0.004470,-0.488580
2001,2.981664,3.298288,0.154443,0.000055,0.004534,-0.475657
2002,2.402104,2.660446,0.222904,0.000005,0.004528,-0.485778
2003,2.749140,2.994098,0.232737,0.000011,0.004510,-0.482216
2004,3.186264,3.389176,0.310976,0.000036,0.004503,-0.518427
2005,3.722474,3.909040,0.349451,0.000002,0.004491,-0.540510
2006,3.790849,3.969756,0.364572,0.000380,0.004476,-0.548335
2007,4.408155,4.540565,0.437757,0.000000,0.004448,-0.574615
2008,4.946272,5.041541,0.437494,0.000000,0.004432,-0.537194
2009,4.225700,4.480970,0.271120,0.000587,0.004414,-0.531392
2010,4.078835,4.298279,0.319587,0.000969,0.004408,-0.544407
2011,4.644969,4.814113,0.298951,0.001050,0.004379,-0.473524
2012,5.161414,5.322063,0.313473,0.000428,0.004395,-0.478944
2013,5.060367,5.289999,0.251187,0.000295,0.004391,-0.485504
2014,5.173070,5.387490,0.261971,0.000675,0.004365,-0.481431
2015,4.917146,5.153213,0.217208,0.000690,0.004343,-0.458309
2016,4.622698,4.961026,0.157098,0.001030,0.004314,-0.500771
2017,5.211938,5.380021,0.263971,0.002720,0.004284,-0.439058
2018,5.342250,5.445414,0.343366,0.004426,0.004600,-0.455556
2019,5.864350,5.896759,0.312525,0.005507,0.004706,-0.355146
2020,6.414257,6.377826,0.400161,0.002690,0.030859,-0.397278
2021,7.039666,6.946104,0.449314,0.004901,0.030886,-0.391539
2022,7.231141,7.072725,0.513807,0.003786,0.030900,-0.390077
