"Year","Coal","Oil","Gas","Nuclear","Hydro","OtherRenewables"
2000,98.732632,154.386849,86.383476,25.808991,26.519625,2.639226
2001,100.290641,155.730384,87.544255,26.365355,25.671098,2.741554
2002,104.226109,157.092437,90.125573,26.613813,25.978881,3.117776
2003,113.355874,160.584444,92.627600,25.907690,25.770736,3.394265
2004,121.223723,166.655564,96.189801,26.912459,27.488791,3.880436
2005,130.203668,168.152748,98.833325,26.812455,28.241439,4.379078
2006,137.050923,169.972757,101.421251,26.975790,29.134265,5.020367
2007,144.814904,172.231746,105.549061,26.260920,29.446150,5.932927
2008,146.783511,170.455842,108.129115,26.016725,30.955315,7.112265
2009,144.569622,167.119743,105.906498,25.490399,30.718040,8.164728
2010,151.206483,172.528172,113.776844,25.986589,32.249865,9.629156
2011,158.474019,174.190997,116.485163,24.747531,32.662617,11.082636
2012,159.078449,176.635488,119.537458,22.910865,33.843706,12.604076
2013,161.973152,178.540693,121.486910,22.954915,34.986584,14.375678
2014,162.498993,179.652046,122.402163,23.283326,35.677765,16.041691
2015,158.635278,183.629152,125.215275,23.456288,35.381362,18.097112
2016,156.605956,186.869178,128.110934,23.664352,36.382056,20.109189
2017,157.396972,189.504374,131.531738,23.735112,36.600464,23.055943
2018,159.260311,191.328180,138.164262,24.127270,37.370362,25.879478
2019,157.639144,191.889527,140.541849,24.929972,37.688955,28.821268
2020,151.424669,173.733376,137.619984,23.981319,38.162617,31.711585
