"Year","Coal","Oil","Gas","Cement"
1959,1.466555,0.383003,0.042907,0.048189
1960,1.547701,0.448242,0.050336,0.052111
1961,1.581171,0.503212,0.056483,0.056820
1962,1.633311,0.594886,0.063359,0.060666
1963,1.692289,0.687771,0.067388,0.063757
1964,1.695953,0.799485,0.074360,0.071852
1965,1.629826,0.888867,0.082320,0.073915
1966,1.582206,1.001753,0.093677,0.078243
1967,1.547062,1.078232,0.110508,0.081664
1968,1.566234,1.201448,0.136206,0.086790
1969,1.611723,1.325508,0.160466,0.091574
1970,1.528376,1.505962,0.197535,0.097036
1971,1.483550,1.597236,0.235446,0.095097
1972,1.443279,1.720348,0.277686,0.100230
1973,1.455601,1.839017,0.316332,0.103979
1974,1.475815,1.759094,0.357320,0.103068
1975,1.435011,1.700393,0.386095,0.100768
1976,1.517723,1.853945,0.421322,0.105124
1977,1.494516,1.827342,0.428862,0.108177
1978,1.524903,1.902242,0.451297,0.110881
1979,1.586719,1.929446,0.474467,0.110146
1980,1.635407,1.839579,0.481587,0.109082
1981,1.595037,1.672970,0.480191,0.103845
1982,1.613836,1.591003,0.455669,0.101331
1983,1.616452,1.534020,0.469352,0.099992
1984,1.684226,1.495264,0.480989,0.094224
1985,1.735410,1.496866,0.490414,0.088975
1986,1.704550,1.526610,0.473966,0.090150
1987,1.710430,1.532320,0.495592,0.089581
1988,1.674769,1.521822,0.495813,0.092387
1989,1.663333,1.518213,0.547370,0.094447
1990,1.633720,1.484443,0.577678,0.095211
1991,1.544485,1.508156,0.594299,0.088275
1992,1.441421,1.510938,0.571768,0.086478
1993,1.380497,1.500300,0.580534,0.081139
1994,1.359978,1.495794,0.581690,0.086377
1995,1.343566,1.512298,0.625259,0.089733
1996,1.341857,1.551978,0.677395,0.086651
1997,1.292637,1.544395,0.664090,0.088665
1998,1.237991,1.572033,0.680890,0.090489
1999,1.177785,1.553551,0.702551,0.091874
2000,1.205821,1.517405,0.720450,0.093137
2001,1.201603,1.558328,0.744699,0.090867
2002,1.206933,1.548214,0.750295,0.089957
2003,1.240201,1.558624,0.788229,0.091186
2004,1.235771,1.552342,0.806100,0.095364
2005,1.199227,1.546475,0.828228,0.095824
2006,1.217631,1.530775,0.829712,0.098589
2007,1.237804,1.477237,0.816153,0.103024
2008,1.148782,1.465524,0.840488,0.095849
2009,1.012127,1.389880,0.788002,0.078336
2010,1.066651,1.372959,0.850188,0.076743
2011,1.086144,1.316501,0.786662,0.075468
2012,1.083146,1.269844,0.769068,0.071130
2013,1.054546,1.239223,0.750137,0.067409
2014,1.015969,1.222762,0.666868,0.070589
2015,1.012045,1.249628,0.698485,0.069979
2016,0.962494,1.265768,0.739059,0.069950
2017,0.948659,1.272824,0.767014,0.072106
2018,0.900002,1.260595,0.752371,0.073403
2019,0.739714,1.265395,0.774060,0.073317
2020,0.597821,1.117325,0.752741,0.073317
2021,0.687804,1.161723,0.807956,0.072950
